"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"143445",212108,"col","Kapp Toscana",16.86,78.27,"Vikinghogda (Deltadalen?) B1962-5",NA,"",0,"Ladinian","",242,237,73264,"gp_mid",17.43,57.08,"309",239.5,"ladinian",37644,-8.0902,46.5857,46,1
"143463",212127,"col","Kapp Toscana",15.31,78.53,"Tschermakfjellet B1249-50",NA,"",1,"Ladinian","",242,237,73264,"gp_mid",16.69,57.16,"309",239.5,"ladinian",37649,-8.0902,46.5857,46,1
"143464",212128,"col","Kapp Toscana",15.31,78.53,"Tschermakfjellet B1251",NA,"",1,"Ladinian","",242,237,73264,"gp_mid",16.69,57.16,"309",239.5,"ladinian",37649,-8.0902,46.5857,46,1
"143484",212148,"col","Kapp Toscana",15.34,78.56,"Kongressfjellet B1320",NA,"",2,"Ladinian","",242,237,73264,"gp_mid",16.68,57.19,"309",239.5,"ladinian",37652,-8.0902,46.5857,46,1
"143516",212180,"col","Kapp Toscana",21.66,77.91,"Edgeøya K14(S)",NA,"",1,"Ladinian","",242,237,73272,"gp_mid",19.34,57.27,"311",239.5,"ladinian",37658,-7.0457,48.0452,46,1
"143517",212181,"col","Kapp Toscana",21.66,77.91,"Edgeøya K53-80",NA,"",5,"Ladinian","",242,237,73272,"gp_mid",19.34,57.27,"311",239.5,"ladinian",37658,-7.0457,48.0452,46,1
"143518",212182,"col","Kapp Toscana",21.66,77.91,"Edgeøya K2-13",NA,"",4,"Ladinian","",242,237,73272,"gp_mid",19.34,57.27,"311",239.5,"ladinian",37658,-7.0457,48.0452,46,1
"143519",212183,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, B1",NA,"",72,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143524",212192,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, B2",NA,"",1,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143525",212194,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, B4",NA,"",1,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143526",212195,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, B5",NA,"",3,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143527",212196,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, B6",NA,"",3,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143528",212198,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Skuldsberg, B1",NA,"",15,"Ladinian","",242,237,73274,"gp_mid",21.51,53.97,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143529",212201,"col","Kapp Toscana",19.16,74.42,"Bjørnøya, Urdsberg, 4SS",NA,"",5,"Ladinian","",242,237,73274,"gp_mid",21.5,53.95,"309",239.5,"ladinian",37659,-4.2929,46.1666,46,1
"143530",212204,"col","Kapp Toscana",19.22,74.43,"Bjørnøya, Verdande, B1",NA,"",1,"Ladinian","",242,237,73274,"gp_mid",21.52,53.96,"309",239.5,"ladinian",37662,-4.2929,46.1666,46,1
"143531",212207,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Tre Kronor, B1",NA,"",5,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143532",212209,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Tre Kronor, B3",NA,"",6,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143533",212210,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Tre Kronor, B4",NA,"",6,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143534",212211,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Tre Kronor, B5",NA,"",6,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143535",212213,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Tre Kronor, B6",NA,"",6,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143536",212215,"col","Kapp Toscana",19.21,74.43,"Bjørnøya, Mt. Misery, unteren Horizont",NA,"",16,"Ladinian","",242,237,73274,"gp_mid",21.51,53.96,"309",239.5,"ladinian",37661,-4.2929,46.1666,46,1
"143607",212313,"col","",14.09,45.96,"Tratta, Godovič",NA,"Godowitsch",3,"Ladinian","",242,237,73139,"gp_mid",35.43,14.89,"307",239.5,"ladinian",37677,17.4605,12.6171,46,1
"143609",212315,"col","",14.3,45.95,"West of upper Ljubljanica River",NA,"'Leonotsche', Laibach River",1,"Ladinian","",242,237,73139,"gp_mid",35.5,14.76,"307",239.5,"ladinian",37679,17.4605,12.6171,46,1
"143612",212318,"col","Wengen",10.62,45.95,"Val Daone, Judicarien",NA,"",2,"Ladinian","",242,237,73139,"gp_mid",34.22,17,"307",239.5,"ladinian",37682,14.9765,13.7033,46,1
"143616",212324,"col","",10.41,45.82,"Dosso Alto, Val Trompia",NA,"",2,"Ladinian","",242,237,73139,"gp_mid",34.03,17.07,"307",239.5,"ladinian",37683,14.9765,13.7033,46,1
"143617",212325,"col","Wengen",10.17,45.99,"Malga Epolo, Schilpario, Val di Scalve",NA,"",2,"Ladinian","",242,237,73139,"gp_mid",34.12,17.3,"307",239.5,"ladinian",37684,14.9765,13.7033,46,1
"143618",212326,"col","",17.97,47.03,"Vörösberény, Bakony",NA,"",3,"Ladinian","",242,237,73139,"gp_mid",37.79,13.15,"308",239.5,"ladinian",37685,23.4856,29.4151,46,1
"143625",212336,"col","Wengen",12.07,46.46,"Piz del Corvo, Caprile",NA,"",1,"Ladinian","",242,237,73139,"gp_mid",35.18,16.35,"307",239.5,"ladinian",37691,19.3809,25.8877,46,1
"143633",212345,"col","",12.05,46.48,"Passo Giau, Caprile",NA,"",2,"Ladinian","",242,237,73139,"gp_mid",35.2,16.38,"307",239.5,"ladinian",37694,19.3809,25.8877,46,1
"143893",212790,"col","Bravaisberget",14.98,77.62,"Van Keulenfjorden, Ladinian, Horizon 1",NA,"",5,"Ladinian","",242,237,73480,"gp_mid",17.35,56.32,"309",239.5,"ladinian",37761,-8.0902,46.5857,46,1
"143894",212791,"col","Bravaisberget",14.98,77.62,"Van Keulenfjorden, Ladinian, Horizon 3",NA,"",4,"Ladinian","",242,237,73480,"gp_mid",17.35,56.32,"309",239.5,"ladinian",37761,-8.0902,46.5857,46,1
"143960",212893,"col","Tschermakfjellet",20.33,78.49,"Barentsøya, Triassic, Middle Division",NA,"",0,"Ladinian","",242,237,73515,"gp_mid",18.35,57.62,"311",239.5,"ladinian",37785,-7.5408,47.3053,46,1
"143961",212894,"col","Tschermakfjellet",20.32,78.49,"Barentsøya, Triassic, Middle Division",NA,"",7,"Ladinian","",242,237,73515,"gp_mid",18.34,57.62,"311",239.5,"ladinian",37786,-7.5408,47.3053,46,1
"143962",212895,"col","Tschermakfjellet",20.32,78.49,"Barentsøya, Triassic, Middle Division",NA,"",12,"Ladinian","",242,237,73515,"gp_mid",18.34,57.62,"311",239.5,"ladinian",37786,-7.5408,47.3053,46,1
"144000",212938,"col","Botneheia",16.56,78.29,"Sassenfjorden, Mountain side",NA,"",8,"Ladinian","",242,237,73524,"gp_mid",17.32,57.07,"309",239.5,"ladinian",37797,-8.0902,46.5857,46,1
"144032",212970,"col","Bravaisberget",13.88,78.1,"Festningen, Cliff exposure",NA,"",0,"Ladinian","",242,237,73524,"gp_mid",16.59,56.64,"309",239.5,"ladinian",37619,-8.0902,46.5857,46,1
"144033",212971,"col","Bravaisberget",13.88,78.1,"Festningen, Cliff exposure",NA,"",8,"Ladinian","",242,237,73524,"gp_mid",16.59,56.64,"309",239.5,"ladinian",37619,-8.0902,46.5857,46,1
"144232",213309,"col","Falang",104.79,25.16,"XNGM-WS-50-R4 predator with prey bromalite",NA,"",2,"Ladinian","",242,237,73634,"gp_mid",108.27,-7.92,"611",239.5,"ladinian",37855,119.7653,18.7825,46,1
"144360",213522,"col","",129.9,64.5,"Nera River, Indigirka River Basin",NA,"",1,"Ladinian","",242,237,73734,"gp_mid",89.52,79.93,"401",239.5,"ladinian",37868,-38.2219,76.4706,46,1
