"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"4072",11292,"col","",67,25,"Magar Pir, Karachi, Sind, Pakistan",NA,"Reef 3097",40,"Burdigalian","",20.44,15.97,4154,"gp_mid",67.74,16.22,"501",18.205,"burdigalian",1315,63.9368,21.2719,9,1
"8969",17910,"col","Kirkwood",-74.3,40.3,"Farmingdale",NA,"",7,"Early Hemingfordian","",20.43,15.97,3383,"gp_mid",-65.35,41.94,"109",18.2,"burdigalian",1985,-70.4098,38.7628,9,1
"9571",18512,"col","Marks Head",-82.1,29.9,"Brooks Sink",NA,"",22,"Late Hemingfordian","",20.43,15.97,2614,"gp_mid",-74.72,32.29,"109",18.2,"burdigalian",2004,-78.5048,29.1362,9,1
"9620",18561,"col","Torreya",-84.5,30.5,"Midway",NA,"Fuller's Earth Company<br>DUPLICATE REF 3135 or 3136",21,"Hemingfordian","",20.43,15.97,3135,"gp_mid",-77.1,33.09,"109",18.2,"burdigalian",2008,-82.2202,29.321,9,1
"9621",18562,"col","",-83.2,29.3,"Miller Locality",NA,"",19,"Early Hemingfordian","",20.43,15.97,3558,"gp_mid",-75.91,31.78,"109",18.2,"burdigalian",2009,-78.5048,29.1362,9,1
"9638",18579,"col","Calvert",-75.6,39.2,"Pollack Farm Site",NA,"Delaware Geological Survey locality Id11-a",173,"Early Hemingfordian","",20.43,15.97,1446,"gp_mid",-66.85,40.97,"109",18.2,"burdigalian",2011,-70.4098,38.7628,9,1
"9645",18586,"col","Torreya",-84.2,30.3,"Seaboard Air Line Railroad Company",NA,"",23,"Hemingfordian","",20.43,15.97,2692,"gp_mid",-76.82,32.86,"109",18.2,"burdigalian",2013,-78.5048,29.1362,9,1
"9646",18587,"col","Kirkwood",-75.2,39.3,"Shiloh Marl",NA,"",39,"Burdigalian","",20.44,15.97,35435,"gp_mid",-66.42,41.03,"109",18.205,"burdigalian",2014,-70.4098,38.7628,9,1
"9656",18597,"col","Alachua",-82.6,29.7,"Thomas Farm",NA,"",71,"Hemingfordian","",20.43,15.97,6560,"gp_mid",-75.25,32.13,"109",18.2,"burdigalian",2015,-78.5048,29.1362,9,1
"10210",19151,"col","Temblor",-118.88,35.44,"Barker's Ranch",NA,"Barker Ranch",7,"Burdigalian","",20.44,15.97,6198,"gp_mid",-109.77,39.08,"130",18.205,"burdigalian",2026,-112.7967,32.8799,9,1
"10426",19367,"col","Caliente",-119,34.3,"Hidden Treasure Spring",NA,"UCMP V-5676; Dry Canyon",8,"Hemingfordian","",20.43,15.97,2012,"gp_mid",-110.76,37.32,"105",18.2,"burdigalian",2031,-112.7967,32.8799,9,1
"10540",19481,"col","Caliente",-119,34.3,"Plush Ranch Contact",NA,"UCMP V-5679",2,"Hemingfordian","",20.43,15.97,2012,"gp_mid",-110.76,37.32,"105",18.2,"burdigalian",2031,-112.7967,32.8799,9,1
"10575",19516,"col","Caliente",-119,34.3,"Rhino Site",NA,"UCMP V-5744; Ballinger Canyon 3",2,"Hemingfordian","",20.43,15.97,2012,"gp_mid",-110.76,37.32,"105",18.2,"burdigalian",2031,-112.7967,32.8799,9,1
"10658",19599,"col","Branch Canyon",-119.5,34.9,"Vedder (UCMP V-6761)",NA,"",15,"Hemingfordian","",20.43,15.97,1995,"gp_mid",-111.27,37.93,"105",18.2,"burdigalian",2035,-112.7967,32.8799,9,1
"13401",25255,"col","Sabz",57.12,27.32,"Vaziri, Makran, Iran",25257,"Reef 655",11,"Burdigalian","",20.44,15.97,7077,"gp_mid",55.62,19.77,"503",18.205,"burdigalian",2564,52.4417,22.0701,9,1
"13403",25257,"col","Ghasr Ghand",60,26.5,"Makran",NA,"",94,"Burdigalian","",20.44,15.97,7077,"gp_mid",58.31,18.86,"503",18.205,"burdigalian",2566,56.6842,27.6677,9,1
"13404",25258,"col","Darkhunish",57.58,26.53,"Dar Phan, Makran, Iran",25257,"Reef 654",25,"Burdigalian","",20.44,15.97,7077,"gp_mid",56.03,18.97,"503",18.205,"burdigalian",2567,52.4417,22.0701,9,1
"20026",34720,"col","Progo Beds",110.08,-7.67,"Yunggrangan, Yogyakarta, Java, Indonesia",NA,"Reef 2042",6,"Burdigalian","",20.44,15.97,9205,"gp_mid",116.18,-8.76,"620",18.205,"burdigalian",3999,107.828,-4.5491,9,1
"20027",34721,"col","Progo Beds",110.05,-7.65,"Sibolong, Yogyakarta, Java, Indonesia",NA,"Reef 2042",15,"Burdigalian","",20.44,15.97,9205,"gp_mid",116.15,-8.75,"620",18.205,"burdigalian",4000,107.828,-4.5491,9,1
"20171",34913,"col","",32.31,36.18,"Bed 7b - Gebel Gharra section, Suez",NA,"",5,"Burdigalian","",20.44,15.97,18811,"gp_mid",33.13,32.41,"504",18.205,"burdigalian",4039,30.0174,32.9749,9,1
"20172",34914,"col","",32.31,36.18,"Bed 8c - Gebel Gharra section, Suez",NA,"",5,"Burdigalian","",20.44,15.97,18811,"gp_mid",33.13,32.41,"504",18.205,"burdigalian",4039,30.0174,32.9749,9,1
"20173",34915,"col","",32.31,36.18,"Bed 8db - Gebel Gharra section, Suez",NA,"",4,"Burdigalian","",20.44,15.97,18811,"gp_mid",33.13,32.41,"504",18.205,"burdigalian",4039,30.0174,32.9749,9,1
"20243",35018,"col","Chipola",-85.12,30.5,"Chipola Formation (unspecified localities)",NA,"",21,"Burdigalian","",20.44,15.97,9411,"gp_mid",-77.73,33.14,"109",18.205,"burdigalian",4054,-82.2202,29.321,9,1
"20944",35985,"col","",-9.12,38.73,"Quinta das Pedreiras, Lisbon",NA,"",5,"Burdigalian","",20.44,15.97,12513,"gp_mid",-6.45,36.04,"304",18.205,"burdigalian",4172,-10.2888,35.4603,9,1
"20947",35988,"col","",-9.12,38.72,"Quinta da Conceiçao",NA,"",1,"Burdigalian","",20.44,15.97,12513,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"20948",35989,"col","",-9.12,38.72,"Quinta da Barbacena",NA,"",2,"Burdigalian","",20.44,15.97,12513,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21359",36617,"col","",-9.12,38.72,"Horta das Tripas",NA,"",4,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21360",36618,"col","",-9.12,38.72,"Level C5, Quarry Quinta da Torre",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21361",36619,"col","",-9.12,38.72,"Level C1, Quarry Quinta da Torre",NA,"",2,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21362",36620,"col","",-9.12,38.73,"Level C11, Quarry Quinta das Pedreiras",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.04,"304",18.205,"burdigalian",4172,-10.2888,35.4603,9,1
"21363",36621,"col","",-9.12,38.73,"Level C7, Quarry Quinta das Pedreiras",NA,"",5,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.04,"304",18.205,"burdigalian",4172,-10.2888,35.4603,9,1
"21364",36622,"col","",-9.12,38.73,"Level C6, Quarry Quinta das Pedreiras",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.04,"304",18.205,"burdigalian",4172,-10.2888,35.4603,9,1
"21365",36623,"col","",-9.12,38.73,"Level C3, Quarry Quinta das Pedreiras",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.04,"304",18.205,"burdigalian",4172,-10.2888,35.4603,9,1
"21366",36624,"col","",-9.12,38.72,"Level C1, Quarry Quebra Bilhas",NA,"",3,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21367",36625,"col","",-9.12,38.72,"Level C4, Quarry Correio Mor",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21368",36626,"col","",-9.12,38.72,"Level C1, Quarry Correio Mor",NA,"",4,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21369",36627,"col","",-9.12,38.72,"Level C5, Quarry Quinta do Narigao",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21370",36628,"col","",-9.12,38.72,"Level C4, Quarry Quinta do Narigao",NA,"",15,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21371",36629,"col","",-9.12,38.72,"Level C5, Quarry Quinta da Noiva",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21372",36630,"col","",-9.12,38.72,"Level C3, Quarry Quinta da Noiva",NA,"",1,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21373",36631,"col","",-9.12,38.72,"Level C1, Quarry Quinta da Noiva",NA,"",13,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21374",36632,"col","",-9.12,38.72,"Quarry Torre da Musgueira",NA,"Quinta da Musgueira, Mirante de Musgueira",6,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21375",36633,"col","",-9.12,38.72,"Quarry Quinta da Trindade",NA,"",6,"Burdigalian","",20.44,15.97,9820,"gp_mid",-6.45,36.02,"304",18.205,"burdigalian",4173,-10.2888,35.4603,9,1
"21561",36878,"col","",2.48,42.5,"Ste-Catherine 2, Baixas area",NA,"Ste Catherine 2, Baixas'",12,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21562",36879,"col","",2.48,42.5,"Ste-Catherine 3, Baixas area",NA,"Ste Catherine 3, Baixas'",11,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21563",36880,"col","",2.48,42.5,"Ste-Catherine 4, Baixas area",NA,"Ste Catherine 4, Baixas'",9,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21564",36881,"col","",2.48,42.5,"Ste-Catherine 5, Baixas area",NA,"Ste Catherine 5, Baixas'",7,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21566",36883,"col","",2.48,42.5,"Ste-Catherine 7, Baixas area",NA,"Ste Catherine 7, Baixas'",6,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21567",36884,"col","",2.48,42.5,"Ste-Catherine 8F, Baixas area",NA,"Ste Catherine 8F, Baixas'",6,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21568",36885,"col","",2.48,42.5,"Ste-Catherine 8H, Baixas area",NA,"Ste Catherine 8H, Baixas'",7,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21569",36886,"col","",2.48,42.5,"Lo Fournas 1, Baixas area",NA,"Baixas'",11,"Burdigalian","",20.44,15.97,9874,"gp_mid",4.91,39.33,"304",18.205,"burdigalian",4378,0.4466,40.7402,9,1
"21716",37050,"col","",3.03,43.02,"Port-la-Nouvelle fissure fill",NA,"Port la Nouvelle",29,"Burdigalian","",20.44,15.97,9929,"gp_mid",5.46,39.83,"305",18.205,"burdigalian",4430,0.4466,40.7402,9,1
"21756",37214,"col","",8.82,39.61,"Sardara Amphitragulus boulangeri site",NA,"Sardegna, Sardinia",1,"Burdigalian","",20.44,15.97,10002,"gp_mid",NA,NA,"coordinates not computable using this model",18.205,"burdigalian",4440,4.1217,38.4468,9,1
"21759",37238,"col","",5.48,43.6,"La Denise",NA,"",13,"Burdigalian","",20.44,15.97,10008,"gp_mid",7.82,40.33,"305",18.205,"burdigalian",4441,0.4466,40.7402,9,1
"21865",37361,"col","Rugo Mizza Sandstone",12.8,46.22,"Torrente Meduna sample 8",NA,"Pecten purigalensis community sample 8",4,"Burdigalian","",20.44,15.97,10020,"gp_mid",15.79,41.81,"307",18.205,"burdigalian",4452,9.7504,42.5647,9,1
"21866",37362,"col","Rugo Mizza Sandstone",12.8,46.22,"Torrente Meduna sample 9",NA,"Loripes dentatus community sample 9",9,"Burdigalian","",20.44,15.97,10020,"gp_mid",15.79,41.81,"307",18.205,"burdigalian",4452,9.7504,42.5647,9,1
"21867",37363,"col","Rugo Mizza Sandstone",12.8,46.22,"Torrente Meduna sample 10",NA,"Pecten purigalensis community sample 10",4,"Burdigalian","",20.44,15.97,10020,"gp_mid",15.79,41.81,"307",18.205,"burdigalian",4452,9.7504,42.5647,9,1
"21954",37487,"col","",16.48,-28.58,"Orange River Core 2",NA,"",37,"Burdigalian","",20.44,15.97,10031,"gp_mid",14.7,-33.11,"701",18.205,"burdigalian",4486,12.4128,-30.1309,9,1
"22225",37786,"col","",5.69,41.47,"Molí Calopa",NA,"",1,"Orleanian","",20,15.97,10072,"gp_mid",NA,NA,"coordinates not computable using this model",17.985,"burdigalian",4558,3.9904,40.9448,9,1
"24321",40791,"col","",165.02,-21.3,"Echinoidea, Burdigalian, Nepoui peninsula, New Caledonia",NA,"",2,"Burdigalian","",20.44,15.97,11022,"gp_mid",167.32,-27.68,"834",18.205,"burdigalian",5142,163.1328,-29.8321,9,1
"24943",41614,"col","Chilcatay",-75.33,-14.66,"DV 509-2 [Chilcatay Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11150,"gp_mid",-70.73,-13.85,"201",18.205,"burdigalian",5328,-71.6969,-17.4508,9,1
"25029",41760,"col","Chipola",-85.19,30.44,"USGS Loc. 2213 - Baileys Ferry",NA,"",314,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25333",42069,"col","Oak Grove",-84.58,30.9,"USGS Loc. 3386 - Roseland Plantation [Oak Grove Sand]",NA,"",12,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.13,33.5,"109",18.205,"burdigalian",5461,-82.2202,29.321,9,1
"25372",42109,"col","Oak Grove",-84.58,30.9,"USGS Loc. 3385 - Gastropod Gulch [Oak Grove Sand]",NA,"",17,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.13,33.5,"109",18.205,"burdigalian",5461,-82.2202,29.321,9,1
"25469",42212,"col","Oak Grove",-84.58,30.9,"USGS Loc. 7148 - Gastopod Gulch [Oak Grove Sand]",NA,"",16,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.13,33.5,"109",18.205,"burdigalian",5461,-82.2202,29.321,9,1
"25470",42213,"col","Oak Grove",-84.58,30.9,"USGS Loc. 3396 - Sam Dicken's Field [Oak Grove Sand]",NA,"",3,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.13,33.5,"109",18.205,"burdigalian",5461,-82.2202,29.321,9,1
"25471",42214,"col","Chipola",-86.04,30.65,"USGS Loc. 10611 - White's Creek [Chipola Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11206,"gp_mid",-78.67,33.36,"109",18.205,"burdigalian",5494,-82.2202,29.321,9,1
"25473",42216,"col","Chipola",-86.04,30.72,"USGS Loc. 10596 - Red Bay [Chipola Fm]",NA,"",4,"Burdigalian","",20.44,15.97,11206,"gp_mid",-78.66,33.43,"109",18.205,"burdigalian",5496,-82.2202,29.321,9,1
"25478",42222,"col","Chipola",-85.84,30.57,"USGS Loc. 10609 - The Woodyard, lower bed [Chipola Fm]",NA,"",41,"Burdigalian","",20.44,15.97,11206,"gp_mid",-78.47,33.27,"109",18.205,"burdigalian",5500,-82.2202,29.321,9,1
"25479",42223,"col","Chipola",-85.84,30.57,"USGS Loc. 10610 - The Woodyard, upper bed [Chipola Fm]",NA,"",11,"Burdigalian","",20.44,15.97,11206,"gp_mid",-78.47,33.27,"109",18.205,"burdigalian",5500,-82.2202,29.321,9,1
"25481",42225,"col","Chipola",-85.84,30.57,"USGS Loc. 7893 - Boynton Landing [Chipola Fm]",NA,"",82,"Burdigalian","",20.44,15.97,11206,"gp_mid",-78.47,33.27,"109",18.205,"burdigalian",5500,-82.2202,29.321,9,1
"25500",42250,"col","Chipola",-85.19,30.44,"USGS Loc. 2212 - Tenmile Creek [Chipola Fm]",NA,"",106,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25518",42268,"col","Chipola",-85.19,30.44,"USGS Loc. 2214 - Tenmile Creek [Chipola Fm]",NA,"",3,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25521",42271,"col","Chipola",-84.98,30.43,"USGS Loc. 2568 - Alum Bluff [Chipola Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.59,33.06,"109",18.205,"burdigalian",5529,-82.2202,29.321,9,1
"25522",42272,"col","Chipola",-84.98,30.43,"USGS Loc. 10660 - Alum Bluff, lower bed [Chipola Fm]",NA,"",23,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.59,33.06,"109",18.205,"burdigalian",5529,-82.2202,29.321,9,1
"25531",42281,"col","Chipola",-85.19,30.44,"USGS Loc. 7257 - Tenmile Creek, Sexton's marl bed [Chipola Fm]",NA,"",54,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25537",42290,"col","Chipola",-85.19,30.44,"USGS Loc. 2564 - McCleland farm [Chipola Fm]",NA,"",186,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25564",42328,"col","Chipola",-85.19,30.44,"USGS Loc. 3419 - McClelland Farm [Chipola Fm]",NA,"",228,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25581",42365,"col","Chipola",-85.19,30.44,"USGS Loc. 9994 - J.P. McClelland Farm [Chipola Fm]",NA,"",15,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25582",42366,"col","Chipola",-85.19,30.44,"USGS Loc. 7151 - Tenmile Creek [Chipola Fm]",NA,"",100,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25583",42367,"col","Chipola",-84.98,30.43,"USGS Loc. 7183 - Alum Bluff, lower bed [Chipola Fm]",NA,"",66,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.59,33.06,"109",18.205,"burdigalian",5529,-82.2202,29.321,9,1
"25595",42379,"col","Chipola",-84.91,30.54,"USGS Loc. 2566 - Rock Bluff, upper bed [Chipola Fm]",NA,"",5,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.52,33.16,"109",18.205,"burdigalian",5559,-82.2202,29.321,9,1
"25615",42418,"col","Chipola",-84.58,30.59,"USGS Loc. 2868 - Fuller's earth bed, Quincy [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.17,33.18,"109",18.205,"burdigalian",5560,-82.2202,29.321,9,1
"25616",42419,"col","Chipola",-84.58,30.59,"USGS Loc. 3704 - Quincy [Chipola Fm]",NA,"",7,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.17,33.18,"109",18.205,"burdigalian",5560,-82.2202,29.321,9,1
"25617",42420,"col","Chipola",-84.58,30.59,"USGS Loc. 3173 - Fuller's earth mines, Quincy [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.17,33.18,"109",18.205,"burdigalian",5560,-82.2202,29.321,9,1
"25618",42421,"col","Chipola",-84.28,30.44,"USGS Loc. 2302 - Tallahassee [Chipola Fm]",NA,"",6,"Burdigalian","",20.44,15.97,11206,"gp_mid",-76.88,33.01,"109",18.205,"burdigalian",5561,-78.5048,29.1362,9,1
"25619",42422,"col","Chipola",-84.28,30.44,"USGS Loc. 3424 - J.C. Henderson's well, Tallahassee [Chipola Fm]",NA,"",3,"Burdigalian","",20.44,15.97,11206,"gp_mid",-76.88,33.01,"109",18.205,"burdigalian",5561,-78.5048,29.1362,9,1
"25620",42423,"col","Chipola",-84.49,30.06,"USGS Loc. 2322 - Sopchoppy Creek [Chipola Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.14,32.65,"109",18.205,"burdigalian",5562,-82.2202,29.321,9,1
"25621",42424,"col","Chipola",-84.49,30.06,"USGS Loc. 7468 - Sopchoppy Creek [Chipola Fm]",NA,"",31,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.14,32.65,"109",18.205,"burdigalian",5562,-82.2202,29.321,9,1
"25622",42425,"col","Chipola",-82.76,30.33,"USGS Loc. 6175 - Suwannee River [Chipola Fm]",NA,"",10,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25623",42426,"col","Chipola",-82.76,30.33,"USGS Loc. 6769 - Suwannee River [Chipola Fm]",NA,"",7,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25624",42427,"col","Chipola",-82.76,30.33,"USGS Loc. 6775 - Suwannee River [Chipola Fm]",NA,"",3,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25625",42428,"col","Chipola",-82.76,30.33,"USGS Loc. 6776 - Suwannee River [Chipola Fm]",NA,"",9,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25627",42430,"col","Chipola",-82.76,30.33,"USGS Loc. 2324 - White Springs [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25639",42442,"col","Chipola",-85.19,30.44,"USGS Loc. 7256 - Look and Tremble Shoals [Chipola Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25640",42443,"col","Chipola",-84.98,30.43,"USGS Loc. 2211 - Alum Bluff, lower bed",NA,"",161,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.59,33.06,"109",18.205,"burdigalian",5529,-82.2202,29.321,9,1
"25642",42445,"col","Chipola",-86.57,30.92,"USGS Loc. 2653 - Otaheite beds [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25644",42447,"col","Chipola",-84.28,30.44,"USGS Loc. 395 - Tallahassee [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-76.88,33.01,"109",18.205,"burdigalian",5561,-78.5048,29.1362,9,1
"25645",42448,"col","Chipola",-82.76,30.33,"USGS Loc. 4976 - White Springs [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-75.34,32.77,"109",18.205,"burdigalian",5563,-78.5048,29.1362,9,1
"25646",42449,"col","Chipola",-85.19,30.44,"USGS Loc. 10971 - Turtle Lake Bluff [Chipola Fm]",NA,"",2,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.81,33.08,"109",18.205,"burdigalian",5359,-82.2202,29.321,9,1
"25647",42450,"col","Chipola",-84.98,30.43,"USGS Loc. 10288 - Alum Bluff [Chipola Fm]",NA,"",1,"Burdigalian","",20.44,15.97,11206,"gp_mid",-77.59,33.06,"109",18.205,"burdigalian",5529,-82.2202,29.321,9,1
"25680",42482,"col","Oak Grove",-86.57,30.92,"USGS Loc. 2646 - Oak Grove [Oak Grove Sand]",NA,"",184,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25769",42605,"col","Oak Grove",-86.57,30.92,"USGS Loc. 5632 - Oak Grove [Oak Grove Sand]",NA,"",114,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25804",42642,"col","Oak Grove",-86.57,30.92,"USGS Loc. 5631 - Oak Grove [Oak Grove Sand]",NA,"",58,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25816",42656,"col","Oak Grove",-86.57,30.92,"USGS Loc. 5630 - Oak Grove [Oak Grove Sand]",NA,"",34,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25817",42657,"col","Oak Grove",-86.57,30.92,"USGS Loc. 5633 - Oak Grove [Oak Grove Sand]",NA,"",71,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25820",42663,"col","Oak Grove",-86.57,30.92,"USGS Loc. 7054 - Oak Grove [Oak Grove Sand]",NA,"",94,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25825",42677,"col","Oak Grove",-86.57,30.92,"USGS Loc. 2652 - Horse Creek [Oak Grove Sand]",NA,"",13,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25826",42678,"col","Oak Grove",-86.57,30.92,"USGS Loc. 9961 - Horse Creek [Oak Grove Sand]",NA,"",41,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.17,33.68,"109",18.205,"burdigalian",5566,-82.2202,29.321,9,1
"25830",42682,"col","Oak Grove",-86.46,30.97,"USGS Loc. 7055 - Old Senterfeit Mill [Oak Grove Sand]",NA,"",22,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.05,33.71,"109",18.205,"burdigalian",5621,-82.2202,29.321,9,1
"25832",42684,"col","Oak Grove",-86.46,30.97,"USGS Loc. 10659 - Tanners/Old Senterfeit Mill [Oak Grove Sand]",NA,"",23,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.05,33.71,"109",18.205,"burdigalian",5621,-82.2202,29.321,9,1
"25833",42685,"col","Oak Grove",-86.52,30.87,"USGS Loc. 3749 - Senterfeit Mill [Oak Grove Sand]",NA,"",13,"Burdigalian","",20.44,15.97,11206,"gp_mid",-79.12,33.63,"109",18.205,"burdigalian",5622,-82.2202,29.321,9,1
