"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"442",1765,"col","Carstone",-1.316667,50.599998,"ACAR, Atherfield Point [Carstone Mbr, Lower Greensand]",NA,"",21,"Middle Albian","",109,105.3,47,"gp_mid",20.47,46.38,"315",1,107.15,"albian",1
"443",1766,"col","Carstone",-1.316667,50.599998,"COMB-Greensand",NA,"",2,"Middle Albian","",109,105.3,47,"gp_mid",20.47,46.38,"315",1,107.15,"albian",1
"445",1782,"col","Lower Greensand",1.183333,51.083332,"EKfsec327, Baker's Gap [Folkestone Mbr, Lower Greensand]",NA,"",20,"Early Albian","",112.03,109,47,"gp_mid",25.02,45.52,"315",1,110.515,"albian",1
"446",1783,"col","Lower Greensand",1.183333,51.083332,"EKfsec2834, Baker's Gap, East Cliff [Folkestone Mbr, Lower Greensand]",NA,"",64,"Early Albian","",112.03,109,47,"gp_mid",25.02,45.52,"315",1,110.515,"albian",1
"448",1785,"col","Lower Greensand",1.183333,51.083332,"EKfsec35, Baker's Gap, East Cliffs [Folkestone Mbr, Lower Greensand]",NA,"",13,"Early Albian","",112.03,109,47,"gp_mid",25.02,45.52,"315",1,110.515,"albian",1
"475",1812,"col","Lower Greensand",1.183333,51.083332,"EKfssmc, St. Martin's Church [Folkestone Mbr, Lower Greensand]",NA,"",8,"Early Albian","",112.03,109,47,"gp_mid",25.02,45.52,"315",1,110.515,"albian",1
"476",1818,"col","Lower Greensand",1.083333,51.083332,"Ekfssjs16, Sandling Junction Sandpit [Folkestone Mbr, Lower Greensand]",NA,"",22,"Early Albian","",112.03,109,47,"gp_mid",24.93,45.53,"315",1,110.515,"albian",1
"477",1826,"col","Lower Greensand",0.083333,51.266666,"WKfsw3, Westerham [Folkestone Mbr, Lower Greensand]",NA,"",5,"Early Albian","",112.03,109,47,"gp_mid",24.07,45.79,"315",1,110.515,"albian",1
"478",1827,"col","Folkestone",0.083333,51.266666,"WKfsw7",NA,"",23,"Early Albian","",112.03,109,47,"gp_mid",24.07,45.79,"315",1,110.515,"albian",1
"479",1833,"col","Lower Greensand",0.116667,51.283333,"WKfsb, Brasted [Folkestone Mbr, Lower Greensand]",NA,"",3,"Early Albian","",112.03,109,47,"gp_mid",24.11,45.81,"315",1,110.515,"albian",1
"480",1834,"col","Lower Greensand",0.316667,51.316666,"WKfsfp, Ford Place, Wrotham [Folkestone, Lower Greensand]",NA,"",40,"Early Albian","",112.03,109,47,"gp_mid",24.29,45.82,"315",1,110.515,"albian",1
"481",1846,"col","Lower Greensand",-0.816667,51.216667,"Sfsw10, Wrecclesham Church [Folkestone, Lower Greensand]",NA,"",13,"Early Albian","",112.03,109,47,"gp_mid",23.26,45.82,"315",1,110.515,"albian",1
"482",1847,"col","Lower Greensand",-0.816667,51.216667,"Sfsw5, Wrecclesham [Folkestone Mbr, Lower Greensand]",NA,"",16,"Early Albian","",112.03,109,47,"gp_mid",23.26,45.82,"315",1,110.515,"albian",1
"483",1848,"col","Lower Greensand",-0.816667,51.216667,"Sfsf, Farnham by-pass [Folkestone, Lower Greensand]",NA,"",6,"Early Albian","",112.03,109,47,"gp_mid",23.26,45.82,"315",1,110.515,"albian",1
"484",1852,"col","Lower Greensand",-0.333333,50.883331,"SXfspf, West Winds Poultry Farm [Folkestone, Lower Greensand]",NA,"",2,"Albian","",113,100.5,47,"gp_mid",21.41,46.59,"315",1,106.75,"albian",1
