"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"4092",75996,"col","Atsuga",143.352493,44.352501,"Monbetsu",NA,"",1,"Late Pliocene","",3.6,2.588,12148,"gp_mid",142.65,44.25,"609",1,3.094,"piacenzian",1
"4095",22712,"col","Tamiami",-82.514702,27.336,"Richardson Road Shell Mine",NA,"ETE Locality 1587, Richardson Road Shell Mine, ",89,"Piacenzian","",3.6,2.588,5666,"gp_mid",-81.41,27.83,"109",1,3.094,"piacenzian",1
"5060",28039,"col","Tangahoe",174.28334,-39.583332,"Hawera",NA,"",23,"Waipipian","",3.6,3,7498,"gp_mid",175.45,-40.6,"806",1,3.3,"piacenzian",1
"5781",32039,"col","Tamiami",-82.211502,26.983999,"Construction site near El Jobean quarry",NA,"",4,"Piacenzian","",3.6,2.588,8605,"gp_mid",-81.11,27.48,"109",1,3.094,"piacenzian",1
"5783",32052,"col","",-7.65,33.583332,"Ahl al Oughlam - general",NA,"Deprez Quarry",84,"Late Pliocene","",3.6,2.588,5595,"gp_mid",-7.16,33.08,"707",1,3.094,"piacenzian",1
"7292",35028,"col","Nashua",-81.671112,29.518333,"Nashua Formation",NA,"",6,"Late Pliocene","",3.6,2.588,9411,"gp_mid",-80.53,30,"109",1,3.094,"piacenzian",1
"7293",35029,"col","Jackson Bluff",-84.641945,30.388889,"Jackson Bluff Formation (unspecified localities)",NA,"",5,"Late Pliocene","",3.6,2.588,9411,"gp_mid",-83.5,30.91,"109",1,3.094,"piacenzian",1
"7531",35686,"col","Onoke",175.46666,-41.216667,"New Zealand N166/522",NA,"Wairarapa N166/522",1,"Late Pliocene","",3.6,2.588,9626,"gp_mid",176.74,-42.19,"806",1,3.094,"piacenzian",1
"7532",35687,"col","Onoke",174.71666,-41.25,"New Zealand N165/515",NA,"Wairarapa N165/515",2,"Late Pliocene","",3.6,2.588,9626,"gp_mid",175.99,-42.25,"806",1,3.094,"piacenzian",1
"7540",35695,"col","Onoke",175.71666,-41.400002,"New Zealand N162/717",NA,"Wairarapa N162/717",1,"Late Pliocene","",3.6,2.588,9626,"gp_mid",177.01,-42.36,"806",1,3.094,"piacenzian",1
