"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"4424",24305,"col","Jabal Wasa",55.866669,24.733334,"Jabal Wasa north",NA,"Reef 202",32,"Carnian","",237,228,6869,"gp_mid",52.84,-14.41,"503",1,232.5,"carnian",1
"4426",24309,"col","Misfah",57.666668,22.916668,"Birkat al Mawz",NA,"Reef 201",26,"Carnian","",237,228,6869,"gp_mid",54.02,-16.58,"503",1,232.5,"carnian",1
"4559",25403,"col","Hanwang",104.150002,31.450001,"Hanwang, Sichuan, China",NA,"",25,"Carnian","",237,228,7116,"gp_mid",109.67,7.61,"611",1,232.5,"carnian",1
"4560",25404,"col","Hanwang",104.400002,31.633333,"Jushui, Sichuan, China",NA,"",29,"Carnian","",237,228,7116,"gp_mid",109.88,7.8,"611",1,232.5,"carnian",1
"4561",25405,"col","Hanwang",104.23333,31.5,"Jushui sponge mounds",NA,"Reef 8",83,"Carnian","",237,228,7116,"gp_mid",109.74,7.66,"611",1,232.5,"carnian",1
"4563",25407,"col","Hanwang",104.400002,31.633333,"Jushui base, Sichuan, China",NA,"",7,"Carnian","",237,228,7116,"gp_mid",109.88,7.8,"611",1,232.5,"carnian",1
"5545",31425,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1490-1496m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5547",31426,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite/gypsum1514-1532m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5548",31427,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic gypsum1540m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5549",31428,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1576m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5550",31429,"col","Mohilla",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1595m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5551",31430,"col","Saharonim",34.833332,31.666668,"Israel Zuk Tamrur boreholes Late Triassic dolomite 1612m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.8,-0.07,"508",1,232.5,"carnian",1
"5590",31476,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1893-1899m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian",1
"5593",31479,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1932-1935m",NA,"",5,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian",1
"5594",31480,"col","Mohilla",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite 1950m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian",1
"5595",31481,"col","Saharonim",34.700001,31.6,"Israel Zohar 8 borehole Late Triassic dolomite/limestone 1986m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.67,-0.09,"508",1,232.5,"carnian",1
"5628",31521,"col","Mohilla",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4203m",NA,"",13,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian",1
"5629",31522,"col","Mohilla Fomation",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4233m",NA,"",18,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian",1
"5630",31523,"col","Saharonim",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4270m",NA,"",14,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian",1
"5631",31524,"col","Saharonim",34.583332,31.666668,"Israel Pleshet 1 borehole Late Triassic dolomite 4293m",NA,"",3,"Carnian","",237,228,8492,"gp_mid",38.6,0.01,"508",1,232.5,"carnian",1
"5830",32243,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic chalk 4868m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5831",32244,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite/shale 4898m",NA,"",13,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5832",32245,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 4922m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5833",32246,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 4958m",NA,"",11,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5834",32247,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 4973m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5835",32248,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 4986m",NA,"",12,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5836",32249,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 5006m",NA,"",7,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5837",32250,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 5032m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5838",32251,"col","Mohilla",34.666668,31.583332,"Israel Helez Deep borehole Late Triassic dolomite 5060m",NA,"",11,"Carnian","",237,228,8492,"gp_mid",38.63,-0.1,"508",1,232.5,"carnian",1
"5839",32265,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic dolomite 3133m",NA,"",5,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5840",32266,"col","Erez",34.262501,31.555555,"Israel Devora 2A borehole Late Triassic dolomite 3162m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",38.31,0.01,"508",1,232.5,"carnian",1
"5841",32267,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic dolomite/anhydrite 3182m",NA,"",5,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5842",32268,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic anhydrite 3230-3245m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5843",32269,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic anhydrite 3264m",NA,"",4,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5844",32270,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic anhydrite 3307m",NA,"",10,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5845",32271,"col","Mohilla",35.262501,32.555557,"Israel Devora 2A borehole Late Triassic anhydrite 3338m",NA,"",6,"Carnian","",237,228,8492,"gp_mid",39.47,0.61,"508",1,232.5,"carnian",1
"5946",32529,"col","",44,42.833332,"NW Caucasus, Leba-Belaya",NA,"PIN 2609/12",1,"Carnian","",237,228,8770,"gp_mid",54.1,32.48,"402",1,232.5,"carnian",1
"6555",33431,"col","",-141.729996,65.195,"Locality 9385, south bank of Yukon River",NA,"Locality 8849",3,"Julian","",235,232,8858,"gp_mid",-40.72,50.45,"101",1,233.5,"carnian",1
"6556",33432,"col","",-146.25,69.5,"Locality 10304 (30B), Canning River",NA,"",3,"Carnian","",237,228,8858,"gp_mid",-33.35,56.1,"103",1,232.5,"carnian",1
"7084",34416,"col","Stuttgart",9.300833,49.197777,"Eberstadt, Heilbronn",NA,"",62,"Carnian","",237,228,9062,"gp_mid",25.66,28.77,"305",1,232.5,"carnian",1
"10910",41683,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29177 (= collection 1)",NA,"",7,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10913",41686,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29178 (= collection 2)",NA,"",1,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10914",41687,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29179 (= collection 3)",NA,"",2,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10916",41689,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29180 (= collection 4)",NA,"",2,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10917",41690,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29181 (= collection 5)",NA,"",1,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10918",41691,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29182 (= collection 6)",NA,"",4,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10919",41692,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29183 (= collection 7)",NA,"",1,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10920",41693,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29183A (= collection 8)",NA,"",14,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10921",41694,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29184 (= collection 9)",NA,"",2,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"10922",41695,"col","Sa'haronim",34.816666,30.6,"Makhtesh Ramon, USGS Mesozoic loc. 29185 (= collection 10)",NA,"",2,"Carnian","",237,228,11163,"gp_mid",38.37,-1.05,"508",1,232.5,"carnian",1
"12399",43799,"col","Toad",-124.370003,58.34,"GSC 79383, Tuchodi Bluff, Liard River",NA,"",1,"Julian","",235,232,11541,"gp_mid",-36.19,40.3,"101",1,233.5,"carnian",1
"12424",43824,"col","Grey Beds",-130.416672,54.75,"Pardonet/Brown Hill - Carnian",NA,"",1,"Carnian","",237,228,11546,"gp_mid",-54.3,31.73,"127",1,232.5,"carnian",1
