"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"2922",115476,"col","Nordenskioldbreen",16.08,78.529999,"Gipsvika GIP-1-5.0 m",NA,"",2,"Asselian","",298.9,295.5,33629,"gp_mid",13.66,33.54,"309",1,297.2,"asselian",1
"2923",115481,"col","Nordenskioldbreen",17.07,78.389999,"Rejmyrefjellet REF-1-36.0 m",NA,"",2,"Asselian","",298.9,295.5,33629,"gp_mid",13.95,33.49,"311",1,297.2,"asselian",1
"3043",121805,"col","Belcher Channel",-85.919998,78.540001,"GSC C-4079, Trold Fiord, Ellesmere Island",NA,"",1,"Asselian","",298.9,295.5,29759,"gp_mid",1.65,31.12,"106",1,297.2,"asselian",1
"3048",121795,"col","Belcher Channel",-85.416664,78.51667,"GSC C-4062, Trold Fiord, Ellesmere Island",NA,"",1,"Asselian","",298.9,295.5,29759,"gp_mid",1.72,31.03,"106",1,297.2,"asselian",1
"3057",121785,"col","Belcher Channel",-81.75,80.083336,"GSC C-4018, Oesle Fjord, Ellesmere Island",NA,"",1,"Asselian","",298.9,295.5,29759,"gp_mid",3.53,31.76,"106",1,297.2,"asselian",1
"3065",121793,"col","Tanquary",-81.5,80.199997,"GSC C-4035, Cape Lockwood, Ellesmere Island",NA,"",1,"Asselian","",298.9,295.5,29759,"gp_mid",3.66,31.82,"106",1,297.2,"asselian",1
"9341",38838,"col","",-115.058334,36.650002,"Wamp Spring, Unit 14",NA,"",2,"Asselian","",298.9,295.5,10478,"gp_mid",-39.43,8.51,"101",1,297.2,"asselian",1
"10641",41337,"col","",-71.495003,-13.97,"AMNH245, Bed 7, Pirhuate Section 4, Vilcanota Canyon",NA,"",1,"Asselian","",298.9,295.5,11104,"gp_mid",-47.76,-27.73,"201",1,297.2,"asselian",1
"10642",41338,"col","",-71.239998,-14.28,"AMNH246, Belén Pucará, Sicuani",NA,"",8,"Asselian","",298.9,295.5,11104,"gp_mid",-47.7,-28.12,"201",1,297.2,"asselian",1
"15726",49763,"col","Tanquary",-82.616669,79.091667,"GSC C11417, Mt Bridgeman, Ellesmere Island",NA,"",10,"Asselian","",298.9,295.5,13357,"gp_mid",2.64,31.1,"106",1,297.2,"asselian",1
"22395",61492,"col","Dingjiazhai",99.268997,25.212999,"Guanpoxiang, Baoshan Block",NA,"",4,"Asselian","",298.9,295.5,17736,"gp_mid",95.74,-46.43,"616",1,297.2,"asselian",1
"22398",61503,"col","Dingjiazhai",99.263,25.186001,"Qingshuigou, Baoshan Block",NA,"",9,"Asselian","",298.9,295.5,17736,"gp_mid",95.78,-46.43,"616",1,297.2,"asselian",1
"22399",61504,"col","Dingjiazhai",99.179001,25.017,"Xinjie, Baoshan Block",NA,"",2,"Asselian","",298.9,295.5,17736,"gp_mid",96.05,-46.44,"616",1,297.2,"asselian",1
"22400",61505,"col","Dingjiazhai",99.373001,25.011999,"Bingmajie, Baoshan Block",NA,"",6,"Asselian","",298.9,295.5,17736,"gp_mid",95.97,-46.27,"616",1,297.2,"asselian",1
"22537",61675,"col","Bird Spring",-115.580002,36.443001,"LACMIP 1255, Lee Canyon",NA,"",2,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
"22538",61678,"col","",-115.580002,36.444,"LACMIP 1256, Lee Canyon",NA,"",1,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
"22539",61679,"col","",-115.580002,36.444,"LACMIP 1257, Lee Canyon",NA,"",1,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
"22540",61680,"col","",-115.580002,36.444,"LACMIP 1258, Lee Canyon",NA,"",1,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
"22541",61681,"col","",-115.580002,36.445,"LACMIP 1260, Lee Canyon",NA,"",1,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
"22542",61682,"col","",-115.580002,36.445,"LACMIP 1262, Lee Canyon",NA,"",1,"Asselian","",298.9,295.5,17772,"gp_mid",-39.88,8.63,"101",1,297.2,"asselian",1
