"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"1673",4901,"col","Coon Hollow",-116.462776,45.663055,"Pittsburg Landing (Idaho)",NA,"",8,"Bajocian","",170.3,168.3,307,"gp_mid",-41.85,33.67,"129",1,169.3,"bajocian",1
"1722",5207,"col","Tiglukpuk",-151.833328,68.366669,"Tiglukpuk Creek (USGS Mes. loc. 22591)",NA,"",2,"Bajocian","",170.3,168.3,313,"gp_mid",-37.58,67.67,"103",1,169.3,"bajocian",1
"2639",8525,"col","Middle Inferior Oolite",-1.916667,51.983334,"England ST",NA,"",12,"Bajocian","",170.3,168.3,41,"gp_mid",20.66,36.46,"315",1,169.3,"bajocian",1
"2640",8522,"col","Middle Inferior Oolite",-2.183333,51.783333,"England CQ",NA,"",16,"Bajocian","",170.3,168.3,41,"gp_mid",20.49,36.24,"315",1,169.3,"bajocian",1
"4454",24561,"col","",6.4,47.299999,"Pont les Moulins",NA,"",0,"Bajocian","",170.3,168.3,6905,"gp_mid",27.92,32.58,"305",1,169.3,"bajocian",1
"5774",32021,"col","Unterer Hauptraugenstein",7.683333,47.400002,"Hauptrogenstein, Bajocian, Reigoldswil, Baselland",NA,"",1,"Bajocian","",170.3,168.3,8591,"gp_mid",28.92,32.82,"305",1,169.3,"bajocian",1
"6019",32733,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 554)",NA,"",23,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"6027",32741,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 516)",NA,"",16,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"6029",32743,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 547)",NA,"",3,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"6030",32744,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 523)",NA,"",10,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"6031",32745,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality 515)",NA,"",7,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"6032",32746,"col","Snowshoe",-119.5,44,"Snowshoe Formation, Oregon, USA (Locality513)",NA,"",16,"Bajocian","",170.3,168.3,8790,"gp_mid",-44.79,32.53,"129",1,169.3,"bajocian",1
"7181",34712,"col","",5.25,45.716667,"Ile Crémieu, 1st reef level, France",NA,"Reef 2426",36,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7182",34713,"col","",5.25,45.716667,"Ile Crémieu, crinoidal limestone, France",NA,"Reef 2426",17,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7183",34714,"col","",5.25,45.716667,"Ile Crémieu, 2nd reef level, France",NA,"Reef 2426",56,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7184",34715,"col","",5.25,45.716667,"Ile Crémieu, Pholadomya facies, France",NA,"Reef 2426",14,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7185",34716,"col","",5.25,45.716667,"Ile Crémieu, Pseudomelania facies, France",NA,"Reef 2426",8,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7186",34717,"col","",5.25,45.716667,"Ile Crémieu, Spicule facies, France",NA,"Reef 2426",5,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
"7187",34718,"col","",5.25,45.716667,"Ile Crémieu, Oyster facies, France",NA,"Reef 2426",28,"Bajocian","",170.3,168.3,9203,"gp_mid",27.29,30.89,"305",1,169.3,"bajocian",1
