"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"597",2112,"col","",40.259724,43.30389,"Gagra",NA,"",7,"Berriasian","",145,139.8,62,"gp_mid",51.12,30.27,"511",1,142.4,"berriasian",1
"705",2488,"col","",57,64.5,"Yatriya River-1",NA,"",22,"Berriasian","",145,139.8,73,"gp_mid",53.49,53.41,"302",1,142.4,"berriasian",1
"706",2489,"col","",57,64.5,"Yatriya River-2",NA,"",33,"Berriasian","",145,139.8,73,"gp_mid",53.49,53.41,"302",1,142.4,"berriasian",1
"707",2490,"col","",57,64.5,"Yatriya River-3",NA,"",31,"Berriasian","",145,139.8,73,"gp_mid",53.49,53.41,"302",1,142.4,"berriasian",1
"708",2491,"col","",57,64.5,"Yatriya River-4",NA,"",14,"Berriasian","",145,139.8,73,"gp_mid",53.49,53.41,"302",1,142.4,"berriasian",1
"709",2492,"col","",57,64.5,"Yatriya River-5",NA,"",16,"Berriasian","",145,139.8,73,"gp_mid",53.49,53.41,"302",1,142.4,"berriasian",1
"723",2506,"col","",70,62.5,"Western Siberia-1",NA,"",11,"Berriasian","",145,139.8,73,"gp_mid",63.75,54.44,"402",1,142.4,"berriasian",1
"724",2507,"col","",70,62.5,"Western Siberia-2",NA,"",20,"Berriasian","",145,139.8,73,"gp_mid",63.75,54.44,"402",1,142.4,"berriasian",1
"725",2508,"col","",70,62.5,"Western Siberia-3",NA,"",15,"Berriasian","",145,139.8,73,"gp_mid",63.75,54.44,"402",1,142.4,"berriasian",1
"727",2510,"col","",40.25,54.299999,"Oka River-1",NA,"",17,"Berriasian","",145,139.8,73,"gp_mid",47.43,40.85,"302",1,142.4,"berriasian",1
"728",2511,"col","",40.25,54.299999,"Oka River-2",NA,"",20,"Berriasian","",145,139.8,73,"gp_mid",47.43,40.85,"302",1,142.4,"berriasian",1
"729",2512,"col","",40.25,54.299999,"Oka River-3",NA,"",3,"Berriasian","",145,139.8,73,"gp_mid",47.43,40.85,"302",1,142.4,"berriasian",1
"730",2513,"col","",40.25,54.299999,"Oka River-4",NA,"",15,"Berriasian","",145,139.8,73,"gp_mid",47.43,40.85,"302",1,142.4,"berriasian",1
"733",2516,"col","",45,56,"Mena River-1",NA,"",5,"Berriasian","",145,139.8,73,"gp_mid",50.21,43.3,"302",1,142.4,"berriasian",1
