"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"598",2113,"col","",40.259724,43.30389,"Gagra 2",NA,"",4,"Valanginian","",139.8,132.9,62,"gp_mid",54.07,29.51,"511",1,136.35,"valanginian",1
"612",2118,"col","Mraznica",21.279167,49.424999,"Butkov Quarry1(CZE)",NA,"",22,"Valanginian","",139.8,132.9,63,"gp_mid",37.87,33.73,"305",1,136.35,"valanginian",1
"682",2464,"col","",105,75,"Kheta River-11",NA,"",1,"Valanginian","",139.8,132.9,73,"gp_mid",73.71,70.03,"401",1,136.35,"valanginian",1
"710",2493,"col","",57,64.5,"Yatriya River-6",NA,"",33,"Valanginian","",139.8,132.9,73,"gp_mid",59.07,52.43,"302",1,136.35,"valanginian",1
"726",2509,"col","",70,62.5,"Western Siberia-4",NA,"",11,"Valanginian","",139.8,132.9,73,"gp_mid",69.14,52.85,"402",1,136.35,"valanginian",1
"731",2514,"col","",40.25,54.299999,"Oka River-5",NA,"",5,"Valanginian","",139.8,132.9,73,"gp_mid",51.43,40.29,"302",1,136.35,"valanginian",1
"732",2515,"col","",38.716667,55.316666,"Voskresensk",NA,"",19,"Valanginian","",139.8,132.9,73,"gp_mid",50.01,41.11,"302",1,136.35,"valanginian",1
"743",2526,"col","",48.433334,53.033333,"Volga River-5",NA,"",2,"Valanginian","",139.8,132.9,73,"gp_mid",57.99,40.18,"302",1,136.35,"valanginian",1
"748",2531,"col","",48.474445,53.173058,"Syzran River-5",NA,"",1,"Valanginian","",139.8,132.9,73,"gp_mid",57.97,40.32,"302",1,136.35,"valanginian",1
"3255",12168,"col","",6.516667,43.849998,"Castellane, Cheiron (Alpes de Hte Provence)",NA,"",1,"Valanginian","",139.8,132.9,4226,"gp_mid",26.43,27.67,"305",1,136.35,"valanginian",1
"8753",37837,"col","",-9.773333,30.6075,"Aghroud 2, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.86,19.58,"707",1,136.35,"valanginian",1
"8754",37842,"col","",-9.773333,30.6075,"Aghroud 3, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.86,19.58,"707",1,136.35,"valanginian",1
"8755",37843,"col","",-9.773333,30.6075,"Aghroud 4, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.86,19.58,"707",1,136.35,"valanginian",1
"8756",37844,"col","",-9.773333,30.6075,"Aghroud 5, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.86,19.58,"707",1,136.35,"valanginian",1
"8760",37848,"col","",-9.705833,30.599722,"Addar 108, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
"8761",37849,"col","",-9.705833,30.599722,"Addar 109, Cap Ghir",NA,"",3,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
"8762",37850,"col","",-9.705833,30.599722,"Addar 110, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
"8763",37851,"col","",-9.705833,30.599722,"Addar 112, Cap Ghir",NA,"",2,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
"8764",37852,"col","",-9.705833,30.599722,"Addar 114, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
"8765",37853,"col","",-9.705833,30.599722,"Addar 119, Cap Ghir",NA,"",1,"Valanginian","",139.8,132.9,7668,"gp_mid",6.9,19.54,"707",1,136.35,"valanginian",1
