"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"2638",8524,"col","H.S. Lee",101.150002,4.3,"H.S. Lee Mine No. 8, Kinta Valley near Kampar",NA,"",3,"Kungurian","",279.3,272.3,578,"gp_mid",111.51,-32.77,"616",1,275.8,"kungurian",1
"3874",14255,"col","Vryheid",30,-26.5,"Ermelo (Erm 111)",NA,"",7,"Kungurian","",279.3,272.3,6188,"gp_mid",-28.03,-65.41,"701",1,275.8,"kungurian",1
"5482",146185,"col","Koshelevka",57.842999,57.780998,"Barda II (PIN collection 1361)",NA,"",1,"Kungurian","",279.3,272.3,47763,"gp_mid",44.64,29.57,"302",1,275.8,"kungurian",1
"6146",122861,"col","Koshelevka",57.722,57.027,"Chekarda, Sylva River (PIN collection 1987)",NA,"Tshekarda",1,"Kungurian","",279.3,272.3,39161,"gp_mid",45.21,29,"302",1,275.8,"kungurian",1
"6986",34100,"col","unnamed",-92.196671,81.228889,"Svartevaeg Cliffs",NA,"Axel Heiberg Island",42,"Kungurian","",279.3,272.3,8969,"gp_mid",5.22,37.51,"106",1,275.8,"kungurian",1
"10496",40948,"col","Juan de Morales",-69.333336,-20.136999,"Cerro Juan de Morales, Unit 7, Quebrada Honda",NA,"",1,"Kungurian","",279.3,272.3,28157,"gp_mid",-45.29,-32.4,"201",1,275.8,"kungurian",1
"10953",111188,"col","Koshelevka",57.268002,57.424999,"Posadskij Log, Sylva river",NA,"",1,"Kungurian","",279.3,272.3,36456,"gp_mid",44.69,29.11,"302",1,275.8,"kungurian",1
"16158",108487,"col","Shaksgam",76.75,35.845001,"KM51, Urdok Doors section, Shaksgam Valley",NA,"",2,"Kungurian","",279.3,272.3,34296,"gp_mid",60.94,-29.07,"612",1,275.8,"kungurian",1
"16326",50995,"col","Qixia",111.900002,27.93,"Xiandong, Lianyuan County",NA,"",1,"Kungurian","",279.3,272.3,37530,"gp_mid",123.08,-6.87,"611",1,275.8,"kungurian",1
"16783",51562,"col","H. S. Lee",101.099998,4.283,"H.S. Lee Mine No. 8, just above alatoconchid zone, Kinta Valley",NA,"",4,"Kungurian","",279.3,272.3,13715,"gp_mid",111.54,-32.81,"616",1,275.8,"kungurian",1
"16787",51566,"col","H.S. Lee",101.099998,4.283,"H.S. Lee Mine No. 8, alatoconchid zone, Kinta Valley",NA,"",10,"Kungurian","",279.3,272.3,13717,"gp_mid",111.54,-32.81,"616",1,275.8,"kungurian",1
