"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"4429",82244,"col","Niobrara",-104.61528,36.043331,"USGS D12526, Section 10 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-64.56,43.21,"101",1,88.05,"coniacian",1
"7320",35103,"col","Brezno",13.8,50.333332,"Brezno, Czechia",NA,"Priesen, in the near of Louny",1,"Coniacian","",89.8,86.3,9216,"gp_mid",25.09,41.89,"305",1,88.05,"coniacian",1
"9234",38597,"col","Lewes Nodular Chalk",-3.1,50.700001,"Lewes Nodular Chalk-Beer Head 2",NA,"",3,"Coniacian","",89.8,86.3,10260,"gp_mid",10.61,43.17,"315",1,88.05,"coniacian",1
"9239",38609,"col","Lewes Nodular Chalk",-2.966667,50.75,"Lewes Nodular Chalk-Chapel Rock 2",NA,"",1,"Coniacian","",89.8,86.3,10260,"gp_mid",10.73,43.21,"315",1,88.05,"coniacian",1
"10080",40168,"col","",141,37.666668,"Futaba Area, Futaba Group, Honshu",NA,"",2,"Coniacian","",89.8,86.3,10664,"gp_mid",140.89,45.72,"610",1,88.05,"coniacian",1
"10284",40587,"col","",142.78334,42.150002,"Urakawa Area, Upper Yezo Group, Hokkaido",NA,"",3,"Coniacian","",89.8,86.3,10664,"gp_mid",140.9,50.41,"610",1,88.05,"coniacian",1
"12636",44266,"col","",-118.646111,34.219444,"Asuncion Group - Dayton Canyon, Los Angeles",NA,"",6,"Coniacian","",89.8,86.3,11610,"gp_mid",-77.42,40.46,"105",1,88.05,"coniacian",1
"12637",44267,"col","",-118.49028,34.019444,"Asuncion Group - Santa Monica, Los Angeles",NA,"",6,"Coniacian","",89.8,86.3,11610,"gp_mid",-77.29,40.25,"105",1,88.05,"coniacian",1
"21167",59650,"col","",1.116667,49.933334,"Lense, Asteroidea, Coniacian, Puys-est, Dieppe, Seine-Maritime",NA,"",8,"Coniacian","",89.8,86.3,17061,"gp_mid",14.14,42.12,"315",1,88.05,"coniacian",1
"27291",69845,"col","",34.816666,30.533333,"Southern slopes of Har Oded (coord. 1262/9906)",NA,"",1,"Coniacian","",89.8,86.3,23437,"gp_mid",38.31,12.2,"508",1,88.05,"coniacian",1
"27292",69847,"col","",34.778,30.521999,"Nahal Neqarot (coord. 1285/9922)",NA,"",3,"Coniacian","",89.8,86.3,23437,"gp_mid",38.27,12.2,"508",1,88.05,"coniacian",1
"27293",178937,"col","",34.778,30.521999,"Nahal Neqarot (coord. 1288/9925)",NA,"",1,"Coniacian","",89.8,86.3,23437,"gp_mid",38.27,12.2,"508",1,88.05,"coniacian",1
"27299",69857,"col","",34.68,30.465,"Southern slopes of Har Loz (coord. 1197/9863)",NA,"",1,"Coniacian","",89.8,86.3,23437,"gp_mid",38.17,12.17,"508",1,88.05,"coniacian",1
"27300",69858,"col","",34.75,30.51,"South of Har Arod (coord. 1269/9907)",NA,"",1,"Coniacian","",89.8,86.3,23437,"gp_mid",38.25,12.19,"508",1,88.05,"coniacian",1
"27301",69859,"col","",34.720001,30.5,"SW of Har Arod (coord. 123/990)",NA,"",1,"Coniacian","",89.8,86.3,23437,"gp_mid",38.22,12.19,"508",1,88.05,"coniacian",1
"27382",70001,"col","Arnager Limestone",14.783333,55.049999,"Arnager Limestone Formation, Arnager/Horsemyre Odde, Bornholm",NA,"",20,"Coniacian","",89.8,86.3,23526,"gp_mid",26.29,46.57,"302",1,88.05,"coniacian",1
"28536",71827,"col","",6.166667,34.900002,"El Khenag-Ouleche, Aures",NA,"",1,"Coniacian","",89.8,86.3,24273,"gp_mid",15.55,22.74,"714",1,88.05,"coniacian",1
"28787",72287,"col","",-1.05,49,"Asteroidea, Couches a Micraster cortestudinarium, Aulnay-sur-Iton, Eure",NA,"",13,"Coniacian","",89.8,86.3,17476,"gp_mid",12.14,41.34,"305",1,88.05,"coniacian",1
"29877",74611,"col","",19.6,42.5,"Selce, rudist biostrome",NA,"Reef 1189",24,"Coniacian","",89.8,86.3,25073,"gp_mid",27.45,27.29,"307",1,88.05,"coniacian",1
"29983",74908,"col","Arnager Limestone",14.783333,55.049999,"Arnager, Bornholm, sponge-rich mounds",NA,"Reef 1273",22,"Coniacian","",89.8,86.3,25260,"gp_mid",26.29,46.57,"302",1,88.05,"coniacian",1
"31986",79728,"col","",-1.683333,43.275002,"Vera de Bidasoa, fore reef",NA,"",10,"Coniacian","",89.8,86.3,26802,"gp_mid",11.67,34.62,"304",1,88.05,"coniacian",1
"33154",82245,"col","Niobrara",-104.61528,36.043331,"USGS D12525, Section 10 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-64.56,43.21,"101",1,88.05,"coniacian",1
"33155",82246,"col","Niobrara",-104.724167,36.27972,"USGS D11434, Section 13 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-64.6,43.47,"101",1,88.05,"coniacian",1
"33156",82247,"col","Niobrara",-104.724167,36.27972,"USGS D11433, Section 13 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-64.6,43.47,"101",1,88.05,"coniacian",1
"33158",82249,"col","Niobrara",-104.724167,36.27972,"USGS D11432, Section 13 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-64.6,43.47,"101",1,88.05,"coniacian",1
"33159",82250,"col","Niobrara",-104.167221,36.739445,"USGS D11407, Section 14 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",1,"Coniacian","",89.8,86.3,27708,"gp_mid",-63.84,43.8,"101",1,88.05,"coniacian",1
"33160",82251,"col","Niobrara",-104.167221,36.739445,"USGS D11378, Section 14 [Smoky Hill Shale Mbr, Niobrara Fm]",NA,"",6,"Coniacian","",89.8,86.3,27708,"gp_mid",-63.84,43.8,"101",1,88.05,"coniacian",1
"33518",82723,"col","",13.816667,55.416668,"Köpingsberg-1 borehole, 604.6 m",NA,"",1,"Coniacian","",89.8,86.3,27821,"gp_mid",25.52,46.97,"302",1,88.05,"coniacian",1
"33519",82724,"col","",13.816667,55.416668,"Köpingsberg-1 borehole, 611.7 m",NA,"",1,"Coniacian","",89.8,86.3,27821,"gp_mid",25.52,46.97,"302",1,88.05,"coniacian",1
"33520",82725,"col","",13.816667,55.416668,"Köpingsberg-1 borehole, 624.8 m",NA,"",1,"Coniacian","",89.8,86.3,27821,"gp_mid",25.52,46.97,"302",1,88.05,"coniacian",1
"33521",82726,"col","",13.816667,55.416668,"Köpingsberg-1 borehole, 642.6 m",NA,"",1,"Coniacian","",89.8,86.3,27821,"gp_mid",25.52,46.97,"302",1,88.05,"coniacian",1
"35149",85282,"col","Niobrara",-101.76667,38.916668,"Baptornis advenus type locality",NA,"",1,"Coniacian","",89.8,86.3,28728,"gp_mid",-60.48,45.42,"101",1,88.05,"coniacian",1
"36469",87507,"col","",-114.699997,49.633331,"Loc. CB1, Crowsnest River [""Colorado Shale""]",NA,"",1,"Coniacian","",89.8,86.3,29460,"gp_mid",-72.92,58.38,"127",1,88.05,"coniacian",1
"36470",87508,"col","",-114.699997,49.633331,"Loc. CB2, Crowsnest River [""Colorado Shale""]",NA,"",2,"Coniacian","",89.8,86.3,29460,"gp_mid",-72.92,58.38,"127",1,88.05,"coniacian",1
"36691",87759,"col","Mancos Shale",-108.886665,40.762222,"USGS Loc. M11676, Vermilion Creek [Mancos Shale]",NA,"",5,"Coniacian","",89.8,86.3,29509,"gp_mid",-67.52,48.62,"101",1,88.05,"coniacian",1
"36693",87761,"col","Mancos Shale",-108.886665,40.762222,"USGS Loc. M11679, Vermilion Creek [Mancos Shale]",NA,"",7,"Coniacian","",89.8,86.3,29509,"gp_mid",-67.52,48.62,"101",1,88.05,"coniacian",1
"36695",87763,"col","Mancos Shale",-108.886665,40.762222,"USGS Loc. M11681, Vermilion Creek [Mancos Shale]",NA,"",6,"Coniacian","",89.8,86.3,29509,"gp_mid",-67.52,48.62,"101",1,88.05,"coniacian",1
