"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"1641",4871,"col","Otsuki",138.891663,35.75,"South of Hatsukari",NA,"",12,"Messinian","",7.246,5.333,292,"gp_mid",137.65,35.48,"610",1,6.2895,"messinian"
"3652",13079,"col","Pisco",-74.719719,-15.580833,"Sud-Sacaco West (SAS) horizon)",NA,"",60,"Messinian","",7.246,5.333,11891,"gp_mid",-73.17,-15.2,"201",1,6.2895,"messinian"
"3654",13090,"col","Almejas",-115.183334,28.366667,"Arroyo Delphin",NA,"UCR RV-7315",4,"Messinian","",7.246,5.333,4361,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"3655",13092,"col","",-64.933334,-40.733334,"Rio Negro",NA,"",8,"Messinian","",7.246,5.333,4362,"gp_mid",-63.84,-40.48,"291",1,6.2895,"messinian"
"3935",19421,"col","San Mateo",-117.378609,33.195831,"Lawrence Canyon",NA,"",6,"Messinian","",7.246,5.333,1369,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7085",34432,"col","",-2.116667,37.150002,"Cariatiz, Spain",NA,"Reef 664",6,"Messinian","",7.246,5.333,9063,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7086",34433,"col","",-1.866667,36.950001,"Mesa de Roldán, Spain",NA,"Reef 665",5,"Messinian","",7.246,5.333,9063,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7091",34472,"col","",-2.133333,37.049999,"Halimeda segment reef, Hueli, Sorbas Basin",NA,"Reef 1167",22,"Messinian","",7.246,5.333,44128,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7165",34687,"col","Novaglie",18.366667,39.783333,"Salento Peninsula, Halimeda bioherms",NA,"Reef 3206",8,"Messinian","",7.246,5.333,9186,"gp_mid",19.1,38.22,"307",1,6.2895,"messinian"
"7166",34688,"col","Novaglie",18.383333,39.866669,"Salento Peninsula, Porites reefs",NA,"Reef 3205",27,"Messinian","",7.246,5.333,9186,"gp_mid",19.12,38.31,"307",1,6.2895,"messinian"
"7192",34723,"col","",-4.65,33.966667,"Bir Tam Tam, Morocco",NA,"Reef 674",74,"Messinian","",7.246,5.333,9206,"gp_mid",-3.7,32.88,"707",1,6.2895,"messinian"
"7193",34724,"col","",-4.45,33.683334,"Arham Amellal, Morocco",NA,"Reef 3252",75,"Messinian","",7.246,5.333,9206,"gp_mid",-3.51,32.59,"707",1,6.2895,"messinian"
"7294",35034,"col","",-3,35.333332,"Messadit section (Unit 2), Morocco",NA,"Messadit section (lower), Morocco",3,"Messinian","",7.246,5.333,9413,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7295",35035,"col","",-3,35.333332,"Messadit section (Unit 3), Morocco",NA,"Messadit section (upper), Morocco",6,"Messinian","",7.246,5.333,9413,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7296",35036,"col","",-3,35.333332,"Ifounassene section (Unit 3), Morocco",NA,"Ifounassene section (lower), Morocco",1,"Messinian","",7.246,5.333,9413,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7297",35037,"col","",-3,35.333332,"Bou Hamza section (Unit 3), Morocco",NA,"Bou Hamza section (lower), Morocco",2,"Messinian","",7.246,5.333,9413,"gp_mid",NA,NA,"coordinates not computable using this model",1,6.2895,"messinian"
"7337",35124,"col","",22.016666,46.283333,"Minisu de Sus",NA,"",7,"Messinian","",7.246,5.333,9454,"gp_mid",22.84,44.67,"308",1,6.2895,"messinian"
"9232",38594,"col","",23.75,46.5,"Siebenbürgen, S1",NA,"",58,"Messinian","",7.246,5.333,10356,"gp_mid",24.53,44.86,"308",1,6.2895,"messinian"
"10533",41028,"col","Seroe Domi",-68.900002,12.1,"Salina, salinaE_53, Curacao",NA,"Reef 2679",9,"Messinian","",7.246,5.333,11055,"gp_mid",-66.99,12.4,"203",1,6.2895,"messinian"
"10554",41067,"col","Cercado",-71.183334,19.533333,"Gurabo Adentro, Gurabo_6, Dominican Republic",NA,"Reef 2680",13,"Messinian","",7.246,5.333,11055,"gp_mid",-69.69,20.13,"252",1,6.2895,"messinian"
"10555",41068,"col","Cercado",-71.183334,19.533333,"Gurabo Adentro, Gurabo_8, Dominican Republic",NA,"Reef 2680",12,"Messinian","",7.246,5.333,11055,"gp_mid",-69.69,20.13,"252",1,6.2895,"messinian"
"10571",41113,"col","Cercado",-71.183334,19.533333,"Gurabo Adentro, Gurabo_5, Dominican Republic",NA,"",5,"Messinian","",7.246,5.333,11055,"gp_mid",-69.69,20.13,"252",1,6.2895,"messinian"
"13557",45458,"col","Almejas",-115.175552,28.114721,"Locality 11",NA,"",22,"Messinian","",7.246,5.333,11878,"gp_mid",-112.62,29.22,"105",1,6.2895,"messinian"
