"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"2999",10242,"col","Tahkandit",-140.886993,64.974998,"GSC 53929, Section 116C-1, Tatonduk River",NA,"",6,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3000",121761,"col","Takhandit",-140.886993,64.974998,"GSC 53931, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3001",121767,"col","Takhandit",-140.899994,64.974998,"GSC 56985, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian"
"3004",10243,"col","Tahkandit",-140.886993,64.974998,"GSC 53932, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3005",121762,"col","Takhandit",-140.886993,64.974998,"GSC 53939, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3008",121765,"col","Takhandit",-140.899994,64.974998,"GSC 56925, Section 116C-2, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.97,"101",1,270.55,"roadian"
"3009",121766,"col","Takhandit",-140.886993,64.974998,"GSC 53944, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,29759,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3010",10244,"col","Tahkandit",-140.886993,64.974998,"GSC 53940, Section 116C-1, Tatonduk River",NA,"",1,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3015",10245,"col","Tahkandit",-140.886993,64.974998,"GSC 57152, Section 116C-2, Tatonduk River",NA,"",2,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
"3022",10246,"col","Tahkandit",-140.886993,64.974998,"GSC 57058, Section 116C-2, Tatonduk River",NA,"",3,"Roadian","",272.3,268.8,3813,"gp_mid",-24.12,44.96,"101",1,270.55,"roadian"
