"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"3203",11292,"col","",67,25,"Magar Pir, Karachi, Sind, Pakistan",NA,"Reef 3097",40,"Burdigalian","",20.44,15.97,4154,"gp_mid",67.74,16.22,"501",1,18.205,"burdigalian"
"3903",17790,"col","Calvert",-76.984901,38.377132,"Pope's Creek south, Bed 2",NA,"",1,"Burdigalian","",20.44,15.97,3776,"gp_mid",-68.38,40.27,"109",1,18.205,"burdigalian"
"3907",18512,"col","Marks Head",-82.099998,29.9,"Brooks Sink",NA,"",22,"Late Hemingfordian","",20.43,15.97,2614,"gp_mid",-74.72,32.29,"109",1,18.2,"burdigalian"
"3926",18579,"col","Calvert",-75.599998,39.200001,"Pollack Farm Site",NA,"Delaware Geological Survey locality Id11-a",173,"Early Hemingfordian","",20.43,15.97,1446,"gp_mid",-66.85,40.97,"109",1,18.2,"burdigalian"
"3928",18586,"col","Torreya",-84.199997,30.299999,"Seaboard Air Line Railroad Company",NA,"",23,"Hemingfordian","",20.43,15.97,2692,"gp_mid",-76.82,32.86,"109",1,18.2,"burdigalian"
"3929",18587,"col","Kirkwood",-75.199997,39.299999,"Shiloh Marl",NA,"",39,"Burdigalian","",20.44,15.97,35435,"gp_mid",-66.42,41.03,"109",1,18.205,"burdigalian"
"3932",18929,"col","Astoria",-124.063332,44.696667,"Iron Mountain Bed",NA,"Schooner Point",10,"Burdigalian","",20.44,15.97,1275,"gp_mid",-114.95,48.43,"129",1,18.205,"burdigalian"
"3933",19151,"col","Temblor",-118.876823,35.442333,"Barker's Ranch",NA,"Barker Ranch",7,"Burdigalian","",20.44,15.97,6198,"gp_mid",-109.77,39.08,"130",1,18.205,"burdigalian"
"4538",25255,"col","Sabz",57.116669,27.316668,"Vaziri, Makran, Iran",25257,"Reef 655",11,"Burdigalian","",20.44,15.97,7077,"gp_mid",55.62,19.77,"503",1,18.205,"burdigalian"
"4539",25256,"col","Gashr Ghand",61.008331,26.016666,"Lashgar Rud, Makran, Iran",25257,"Reef 653",21,"Burdigalian","",20.44,15.97,7077,"gp_mid",60.95,22.58,"507",1,18.205,"burdigalian"
