"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"79",1295,"col","",-89.866669,37,"Jablonski & Raup Locality 3",NA,"",60,"Maastrichtian","",72.1,66,40,"gp_mid",-53.58,43.52,"101",1,69.05,"maastrichtian"
"80",1334,"col","",44,49,"Jablonski & Raup Locality 83",NA,"",70,"Maastrichtian","",72.1,66,40,"gp_mid",45.87,35.13,"302",1,69.05,"maastrichtian"
"81",1337,"col","",176,63,"Jablonski & Raup Locality 89",NA,"",32,"Maastrichtian","",72.1,66,40,"gp_mid",154.47,75.76,"485",1,69.05,"maastrichtian"
"82",1343,"col","",55,49,"Jablonski & Raup Locality 111",NA,"",37,"Maastrichtian","",72.1,66,40,"gp_mid",54.69,35.64,"302",1,69.05,"maastrichtian"
"83",1350,"col","",57.166668,38.416668,"Jablonski & Raup Locality 127",NA,"",54,"Maastrichtian","",72.1,66,40,"gp_mid",57.71,25.26,"402",1,69.05,"maastrichtian"
"84",1361,"col","",7.93,5.8,"Afikpo district",NA,"",11,"Maastrichtian","",72.1,66,72325,"gp_mid",7.52,-8.87,"701",1,69.05,"maastrichtian"
"86",1377,"col","",114,-23,"Jablonski & Raup Locality 193",NA,"",20,"Maastrichtian","",72.1,66,40,"gp_mid",114.79,-53.91,"801",1,69.05,"maastrichtian"
"87",1388,"col","",34.083332,44.5,"Jablonski & Raup Locality 207",NA,"",70,"Maastrichtian","",72.1,66,40,"gp_mid",37.88,30.51,"302",1,69.05,"maastrichtian"
"309",1576,"col","Fox Hills",-104.271667,43.269444,"Fox Hills Sandstone (USGS D4349)",NA,"",1,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"310",1579,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2120)",NA,"",1,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"311",1582,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2118)",NA,"",15,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"312",1584,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2117)",NA,"",5,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"313",1585,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2117)",NA,"",0,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"314",1586,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1982, D1983, D1984)",NA,"",31,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"315",1587,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2116)",NA,"",3,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"316",1588,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1981)",NA,"",8,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"317",1589,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1980)",NA,"",2,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"318",1590,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1979)",NA,"",3,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"319",1591,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1977)",NA,"",4,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"320",1592,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1976)",NA,"",1,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"321",1593,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1975)",NA,"",7,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"322",1594,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1974, 1978)",NA,"",8,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"323",1595,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1973)",NA,"",7,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"324",1596,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1972)",NA,"",2,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"325",1597,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1972)",NA,"",0,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"327",1575,"col","Pierre Shale",-104.271667,43.269444,"USGS D2121 [Pierre Shale]",NA,"",6,"Early Maastrichtian","",70.6,66,45,"gp_mid",-65.5,53.71,"101",1,68.3,"maastrichtian"
"328",1577,"col","Pierre Shale",-104.271667,43.269444,"USGS D1987 [Pierre Shale]",NA,"",6,"Early Maastrichtian","",70.6,66,45,"gp_mid",-65.5,53.71,"101",1,68.3,"maastrichtian"
"329",1578,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1986)",NA,"",4,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"330",1580,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2914)",NA,"",1,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"331",1581,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D2119)",NA,"",4,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"332",1583,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1958)",NA,"",16,"Maastrichtian","",72.1,66,45,"gp_mid",-64.85,53.78,"101",1,69.05,"maastrichtian"
"333",1615,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1970, D1971)",NA,"",0,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"334",1614,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1970, D1971)",NA,"",4,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"335",1616,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1969)",NA,"",2,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"336",1617,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1966)",NA,"",1,"Maastrichtian","",72.1,66,45,"gp_mid",-64.85,53.78,"101",1,69.05,"maastrichtian"
"337",1618,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1968)",NA,"",4,"Maastrichtian","",72.1,66,45,"gp_mid",-64.84,53.79,"101",1,69.05,"maastrichtian"
"891",3129,"col","Dakhla",29.416668,25.5,"New Valley area",NA,"",2,"Late Maastrichtian","",70.6,66,144,"gp_mid",31.74,6.36,"715",1,68.3,"maastrichtian"
"892",3140,"col","Dakhla",30,25.5,"New Valley",NA,"",8,"Late Maastrichtian","",70.6,66,144,"gp_mid",32.27,6.28,"715",1,68.3,"maastrichtian"
"893",3144,"col","Dakhla",30.5,25.5,"New Valley area 02",NA,"",12,"Late Maastrichtian","",70.6,66,144,"gp_mid",32.72,6.22,"715",1,68.3,"maastrichtian"
"894",3148,"col","Dakhla",30.5,25.5,"New Valley area 03",NA,"",5,"Late Maastrichtian","",70.6,66,144,"gp_mid",32.72,6.22,"715",1,68.3,"maastrichtian"
"896",3161,"col","Lopez de Bertodano",-56.75,-64.25,"Seymour Island 8",NA,"",24,"Maastrichtian","",72.1,66,145,"gp_mid",-70.49,-58.99,"803",1,69.05,"maastrichtian"
"897",3158,"col","Lopez de Bertodano",-56.75,-64.25,"Seymour Island 7",NA,"",40,"Early Maastrichtian","",70.6,66,145,"gp_mid",-70.65,-59.31,"803",1,68.3,"maastrichtian"
"898",3169,"col","Lopez de Bertodano",-56.75,-64.25,"Seymour Island 9b",NA,"",36,"Late Maastrichtian","",70.6,66,145,"gp_mid",-70.65,-59.31,"803",1,68.3,"maastrichtian"
"899",3166,"col","Lopez de Bertodano",-56.75,-64.25,"Seymour Island 9",NA,"",45,"Late Maastrichtian","",70.6,66,145,"gp_mid",-70.65,-59.31,"803",1,68.3,"maastrichtian"
"1075",3907,"col","Maastricht",5.68,50.865002,"Belvédère, Caberg",NA,"",1,"Late Maastrichtian","",70.6,66,265,"gp_mid",15.09,38.46,"315",1,68.3,"maastrichtian"
"1076",3908,"col","Maastricht",5.98,50.865002,"Benzenrade (Vlieks collection)",NA,"",3,"Late Maastrichtian","",70.6,66,265,"gp_mid",15.33,38.43,"315",1,68.3,"maastrichtian"
"1077",3909,"col","Maastricht",5.625,50.794998,"Zichen (KBIN collection)",NA,"",1,"Late Maastrichtian","",70.6,66,265,"gp_mid",15.03,38.4,"315",1,68.3,"maastrichtian"
"1082",3913,"col","Gulpen",5.66,50.755001,"Loën (NHMM collection)",NA,"",2,"Early Maastrichtian","",70.6,66,265,"gp_mid",15.05,38.35,"315",1,68.3,"maastrichtian"
"1083",3914,"col","Maastricht",5.935,50.875,"Kunrade (NHMM collection)",NA,"",1,"Late Maastrichtian","",70.6,66,265,"gp_mid",15.29,38.45,"315",1,68.3,"maastrichtian"
"1084",3915,"col","Maastricht",5.765,50.830002,"Cadier en Keer",NA,"",2,"Late Maastrichtian","",70.6,66,265,"gp_mid",15.15,38.42,"315",1,68.3,"maastrichtian"
"1098",4099,"col","Chiwapa",-88.845001,34.634998,"USGS 710, Naber's farm at Dumas",NA,"Sohl and Koch OFR # 8",13,"Early Maastrichtian","",70.6,66,26335,"gp_mid",-54.45,40.97,"101",1,68.3,"maastrichtian"
"1099",4100,"col","Chiwapa",-88.945999,34.599998,"USGS 714, Lander's mill on Cane Creek",NA,"Sohl and Koch OFR # 9",33,"Early Maastrichtian","",70.6,66,26335,"gp_mid",-54.57,40.97,"101",1,68.3,"maastrichtian"
"1100",4101,"col","Chiwapa",-88.942497,34.631111,"Sohl and Koch OFR # 10",NA,"E Dumas; USGS # 26346",93,"Early Maastrichtian","",70.6,66,283,"gp_mid",-54.55,41,"101",1,68.3,"maastrichtian"
"1101",4102,"col","Chiwapa",-88.839996,34.630554,"Sohl and Koch OFR # 11",NA,"S Dumas; USGS # 25416",27,"Early Maastrichtian","",70.6,66,283,"gp_mid",-54.44,40.96,"101",1,68.3,"maastrichtian"
"1102",4103,"col","Chiwapa",-88.900833,34.464169,"Sohl and Koch OFR # 12",NA,"Mound City; USGS # 32311",22,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.59,40.83,"101",1,68.3,"maastrichtian"
"1103",4104,"col","Chiwapa",-88.900833,34.464169,"Sohl and Koch OFR # 13",NA,"Mound City; USGS # 32312",52,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.59,40.83,"101",1,68.3,"maastrichtian"
"1104",4105,"col","Chiwapa",-88.902496,34.461666,"Sohl and Koch OFR # 14",NA,"Mound City; USGS # 32310",45,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.59,40.83,"101",1,68.3,"maastrichtian"
"1105",4106,"col","Chiwapa",-88.90583,34.458332,"Sohl and Koch OFR # 15",NA,"Mound City; USGS # 32309",35,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.6,40.83,"101",1,68.3,"maastrichtian"
"1106",4107,"col","Chiwapa",-88.976669,34.383331,"Sohl and Koch OFR # 16",NA,"Okannatie Cr; USGS # 32326",32,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.71,40.78,"101",1,68.3,"maastrichtian"
"1107",4108,"col","Chiwapa",-88.934441,34.358334,"Sohl and Koch OFR # 17",NA,"Center Hill Church; USGS # 32325",32,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.68,40.74,"101",1,68.3,"maastrichtian"
"1108",4109,"col","Chiwapa",-88.920555,34.355831,"Sohl and Koch OFR # 18",NA,"Center Hill Church; USGS # 32323",31,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.67,40.74,"101",1,68.3,"maastrichtian"
"1109",4110,"col","Chiwapa",-88.920555,34.355831,"Sohl and Koch OFR # 19",NA,"Center Hill Church; USGS # 32324",39,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.67,40.74,"101",1,68.3,"maastrichtian"
"1110",4111,"col","Chiwapa",-88.91861,34.353333,"Sohl and Koch OFR # 20",NA,"Center Hill Church; USGS # 32322",50,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.67,40.73,"101",1,68.3,"maastrichtian"
"1111",4112,"col","Chiwapa",-88.976112,34.210835,"Sohl and Koch OFR # 21",NA,"Webster Cr; USGS # 32321",28,"Early Maastrichtian","",70.6,66,281,"gp_mid",-54.8,40.62,"101",1,68.3,"maastrichtian"
