"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"60",1225,"col","Hartz Fjeld",-21.969999,70.480003,"Milne Land M3/2",NA,"",9,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"61",1245,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M 10/2",NA,"",5,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"62",1259,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M13/42",NA,"",6,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"63",1263,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M13/16",NA,"",1,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"64",1264,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M 13/13",NA,"",3,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"65",1277,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M13/7",NA,"",4,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"92",1404,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M17",NA,"",0,"Tithonian","",152.1,145,41,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"136",1206,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M1/12",NA,"",17,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"137",1222,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M1/19",NA,"",6,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"138",1207,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M1/14",NA,"",6,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"139",1200,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M13/19",NA,"",17,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
"140",1202,"col","Kap Leslie",-21.969999,70.480003,"Milne Land M1/16",NA,"",13,"Tithonian","",152.1,145,37,"gp_mid",13.83,46.14,"102",1,148.55,"tithonian"
