"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"3002",121768,"col","Jungle Creek",-140.707001,65.292,"GSC 56999, Section 116F-16, Northern Ogilvie Mountains",NA,"",2,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.91,38.51,"101",1,292.8,"sakmarian"
"3011",121827,"col","Jungle Creek",-140.764999,65.300003,"JBW543, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.91,38.54,"101",1,292.8,"sakmarian"
"3012",121828,"col","Jungle Creek",-140.744003,65.302002,"JBW542, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.9,38.53,"101",1,292.8,"sakmarian"
"3013",121829,"col","Jungle Creek",-140.759995,65.299004,"JBW554, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.91,38.54,"101",1,292.8,"sakmarian"
"3014",121830,"col","Jungle Creek",-140.759995,65.299004,"JBW555, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.91,38.54,"101",1,292.8,"sakmarian"
"3016",121821,"col","Jungle Creek",-140.753998,65.302002,"JBW13, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.91,38.54,"101",1,292.8,"sakmarian"
"3019",121824,"col","Jungle Creek",-136.130005,65.879997,"JBW229, Section 116H-1A, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.26,37.02,"101",1,292.8,"sakmarian"
"3020",121825,"col","Jungle Creek",-136.130005,65.879997,"JBW232, Section 116H-1A, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.26,37.02,"101",1,292.8,"sakmarian"
"3039",121814,"col","Jungle Creek",-140.350006,65.800003,"GSC C-6174, Kandik River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-24.24,38.57,"101",1,292.8,"sakmarian"
"3046",10262,"col","Jungle Creek",-140.899994,64.974998,"GSC 57059, Section 116C-2, Tatonduk River",NA,"",1,"Sakmarian","",295.5,290.1,3813,"gp_mid",-25.32,38.47,"101",1,292.8,"sakmarian"
"3068",121772,"col","Jungle Creek",-140.899994,64.974998,"GSC 57273, Section 116C-2, Tatonduk River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-25.32,38.47,"101",1,292.8,"sakmarian"
"3073",121758,"col","Jungle Creek",-136.147995,65.880997,"GSC 53708, Section 116H-1A, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.26,37.03,"101",1,292.8,"sakmarian"
"3074",121759,"col","Jungle Creek",-136.542007,65.824997,"GSC 53813, Section 116H-17, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.41,37.15,"101",1,292.8,"sakmarian"
"3075",121760,"col","Jungle Creek",-136.542007,65.824997,"GSC 53814, Section 116H-17, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.41,37.15,"101",1,292.8,"sakmarian"
"3080",121750,"col","Jungle Creek",-140.75,65.300003,"JBW8, northern Ogilvie Mountains",NA,"",1,"Sakmarian","",295.5,290.1,29758,"gp_mid",-24.91,38.53,"101",1,292.8,"sakmarian"
"3081",121751,"col","Jungle Creek",-140.7565,65.2995,"JBW25, Ettrain Creek",NA,"",1,"Sakmarian","",295.5,290.1,29758,"gp_mid",-24.91,38.54,"101",1,292.8,"sakmarian"
"3085",121757,"col","Jungle Creek",-136.147995,65.880997,"GSC 53706 Section 116H-1A, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,29759,"gp_mid",-23.26,37.03,"101",1,292.8,"sakmarian"
"3090",121747,"col","Jungle Creek",-136.205994,65.875999,"JBW225, Section 116H-1D, Peel River",NA,"",2,"Sakmarian","",295.5,290.1,3813,"gp_mid",-23.28,37.05,"101",1,292.8,"sakmarian"
"3092",121749,"col","Jungle Creek",-136.502777,67.51722,"GSC 54011, Section 116P-10, Richardson Mountains ",NA,"",2,"Sakmarian","",295.5,290.1,3813,"gp_mid",-21.46,37.84,"101",1,292.8,"sakmarian"
"3095",121738,"col","Jungle Creek",-136.147995,65.880997,"GSC 53711, Section 116H-1A, Peel River",NA,"",1,"Sakmarian","",295.5,290.1,3813,"gp_mid",-23.26,37.03,"101",1,292.8,"sakmarian"
"7466",35513,"col","Piqiang",77.93,39.75,"Uzunbulak Section, Reef Core, Piqiang, Artux City",NA,"Reef 3295",9,"Sakmarian","",295.5,290.1,9594,"gp_mid",83.48,19.15,"601",1,292.8,"sakmarian"
"7467",35514,"col","Piqiang",77.93,39.75,"Uzunbulak Section, Bed 14, Piqiang, Artux City",NA,"",20,"Sakmarian","",295.5,290.1,9594,"gp_mid",83.48,19.15,"601",1,292.8,"sakmarian"
"9343",38840,"col","",-115.058334,36.650002,"Wamp Spring, Unit 34",NA,"",1,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9344",38841,"col","",-115.058334,36.650002,"Wamp Spring, Unit 35",NA,"",1,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9345",38842,"col","",-115.058334,36.650002,"Wamp Spring, Unit 36",NA,"",1,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9346",38843,"col","",-115.058334,36.650002,"Wamp Spring, Unit 38",NA,"",6,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9347",38844,"col","",-115.058334,36.650002,"Wamp Spring, Unit 39",NA,"",4,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9348",38845,"col","",-115.058334,36.650002,"Wamp Spring, Unit 40",NA,"",3,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.25,8.82,"101",1,292.8,"sakmarian"
"9349",38846,"col","",-115.061111,36.640278,"Wamp Spring, Supplementary Unit A",NA,"",10,"Sakmarian","",295.5,290.1,10478,"gp_mid",-39.26,8.81,"101",1,292.8,"sakmarian"
"9374",38905,"col","Callytharra",115.5,-25.875,"G.A.T. locality P474, Callytharra Springs",NA,"",1,"Sakmarian","",295.5,290.1,10520,"gp_mid",98.55,-62.03,"801",1,292.8,"sakmarian"
"9375",38906,"col","Callytharra",115.5,-25.875,"G.A.T. locality P477, Callytharra Springs",NA,"",2,"Sakmarian","",295.5,290.1,10520,"gp_mid",98.55,-62.03,"801",1,292.8,"sakmarian"
"9376",38907,"col","Callytharra",115.5,-25.875,"G.A.T. locality P487, Callytharra Springs",NA,"",1,"Sakmarian","",295.5,290.1,10520,"gp_mid",98.55,-62.03,"801",1,292.8,"sakmarian"
"9377",38908,"col","Callytharra",115.5,-25.875,"G.A.T. locality P501, Callytharra Springs",NA,"",3,"Sakmarian","",295.5,290.1,10520,"gp_mid",98.55,-62.03,"801",1,292.8,"sakmarian"
"9378",38909,"col","Fossil Cliff",115.5,-28.92,"Fossil Cliff, Irwin River (GSWA collection)",NA,"",8,"Sakmarian","",295.5,290.1,10520,"gp_mid",96.7,-64.96,"801",1,292.8,"sakmarian"
"9478",39150,"col","Hueco",-106.876999,32.373001,"Robledo Mountains L-03011",NA,"",17,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.66,1.27,"101",1,292.8,"sakmarian"
"9479",39151,"col","Hueco",-106.877998,32.374001,"Robledo Mountains L-03017",NA,"",15,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.66,1.27,"101",1,292.8,"sakmarian"
"9481",39152,"col","Hueco",-106.877998,32.372002,"Robledo Mountains L-03018",NA,"",8,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.66,1.27,"101",1,292.8,"sakmarian"
"9482",39153,"col","Hueco",-106.873497,32.372501,"Robledo Mountains UNM-1465",NA,"",30,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.66,1.27,"101",1,292.8,"sakmarian"
"9483",39154,"col","Hueco",-106.880997,32.367001,"Robledo Mountains L-03012",NA,"",54,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.67,1.27,"101",1,292.8,"sakmarian"
"9484",39155,"col","Hueco",-106.880997,32.365002,"Robledo Mountains L-03013",NA,"",51,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.67,1.27,"101",1,292.8,"sakmarian"
"9485",39156,"col","Hueco",-106.912498,32.366669,"Robledo Mountains L-03014",NA,"",8,"Sakmarian","",295.5,290.1,10570,"gp_mid",-36.69,1.28,"101",1,292.8,"sakmarian"
"9498",39182,"col","",-110.779167,28.983334,"Loc. 4 - JS-93-7, Sierra Santa Teresa, Section 4",NA,"",1,"Sakmarian","",295.5,290.1,10577,"gp_mid",-42.14,6.28,"104",1,292.8,"sakmarian"
"9499",39183,"col","",-110.780556,28.952778,"Loc. 5 - JS-92-59B, Sierra Santa Teresa",NA,"",1,"Sakmarian","",295.5,290.1,10577,"gp_mid",-42.17,6.27,"104",1,292.8,"sakmarian"
"9500",39184,"col","",-110.80278,28.951389,"Loc. 6 - JS-91-134, Sierra Santa Teresa",NA,"",1,"Sakmarian","",295.5,290.1,10577,"gp_mid",-42.18,6.28,"104",1,292.8,"sakmarian"
"9501",39185,"col","",-110.798615,28.952778,"Loc. 7 - JS-91-126, Sierra Santa Teresa",NA,"",2,"Sakmarian","",295.5,290.1,10577,"gp_mid",-42.17,6.28,"104",1,292.8,"sakmarian"
"9797",62676,"col","McCloud",-122.283897,40.703899,"UCMP D-834, Potter Ridge",NA,"",1,"Sakmarian","",295.5,290.1,18068,"gp_mid",-40.64,15.63,"101",1,292.8,"sakmarian"
