"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"2638",8524,"col","H.S. Lee",101.150002,4.3,"H.S. Lee Mine No. 8, Kinta Valley near Kampar",NA,"",3,"Kungurian","",279.3,272.3,578,"gp_mid",111.51,-32.77,"616",1,275.8,"kungurian"
"3101",10399,"col","Loray",-114.877998,39.013,"UCMP D-5520, Charcoal Ovens section",NA,"",6,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.32,13.27,"101",1,275.8,"kungurian"
"3102",10421,"col","Loray",-114.877998,39.013,"UCMP D-5533, Charcoal Ovens section",NA,"",5,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.32,13.27,"101",1,275.8,"kungurian"
"3103",10423,"col","Loray",-114.974998,39.213001,"UCMP D-5551, Murry Summit",NA,"",6,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3104",10425,"col","Loray",-114.974998,39.213001,"UCMP D-5552, Murry Summit",NA,"",6,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3105",10428,"col","Loray",-114.983002,39.195,"UCMP D-5558, Murry Summit, Dead Horse Wash area",NA,"",5,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.27,13.46,"101",1,275.8,"kungurian"
"3106",10429,"col","Loray",-114.983002,39.195,"UCMP D-5559, Murry Summit, Dead Horse Wash area",NA,"",7,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.27,13.46,"101",1,275.8,"kungurian"
"3107",10430,"col","Loray",-114.983002,39.195,"UCMP D-5560, Murry Summit, Dead Horse Wash area",NA,"",8,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.27,13.46,"101",1,275.8,"kungurian"
"3108",10431,"col","Loray",-114.983002,39.195,"UCMP D-5561, Murry Summit, Dead Horse Wash area",NA,"",9,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.27,13.46,"101",1,275.8,"kungurian"
"3109",10443,"col","Loray",-114.877998,39.013,"UCMP D-5516, Charcoal Ovens section",NA,"",14,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.32,13.27,"101",1,275.8,"kungurian"
"3110",10444,"col","Loray",-114.877998,39.013,"UCMP D-5526, Charcoal Ovens section",NA,"",15,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.32,13.27,"101",1,275.8,"kungurian"
"3111",10445,"col","Loray",-114.974998,39.213001,"UCMP D-5544, Murry Summit",NA,"",12,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3112",10447,"col","Loray",-114.974998,39.213001,"UCMP D-5554, Murry Summit",NA,"",20,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3113",10448,"col","Loray",-114.974998,39.213001,"UCMP D-5557, Murry Summit",NA,"",21,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3114",10449,"col","Loray",-115.32,39.647999,"UCMP D-5590, Central Butte Mountains",NA,"",10,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.18,13.98,"101",1,275.8,"kungurian"
"3115",10450,"col","Loray",-115.32,39.647999,"UCMP D-5591, Central Butte Mountains",NA,"",15,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.18,13.98,"101",1,275.8,"kungurian"
"3116",10451,"col","Loray",-115.32,39.647999,"UCMP D-5602, Central Butte Mountains",NA,"",15,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.18,13.98,"101",1,275.8,"kungurian"
"3117",10452,"col","Loray",-115.122002,39.483002,"UCMP D-5613, Robinson Summit, Butte Mountains",NA,"",11,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.17,13.75,"101",1,275.8,"kungurian"
"3119",10472,"col","Loray",-114.975998,39.213001,"UCMP D-5539, Murry Summit",NA,"",44,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3120",10640,"col","Loray",-114.975998,39.213001,"UCMP D-5546, Murry Summit",NA,"",32,"Kungurian","",279.3,272.3,3837,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3122",10647,"col","Loray",-114.975998,39.213001,"UCMP D-5550, Murry Summit",NA,"",29,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.25,13.47,"101",1,275.8,"kungurian"
"3123",10649,"col","Loray",-114.977997,39.213001,"UCMP D-5555, Murry Summit",NA,"",24,"Kungurian","",279.3,272.3,16473,"gp_mid",-36.26,13.47,"101",1,275.8,"kungurian"
"3161",100199,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 5, Chaohu City",NA,"",2,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"3162",100200,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 6, Chaohu City",NA,"",6,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"3216",100196,"col","Qixia",117.980003,30.27,"Yangtiantang, Bed 10, Guankou, Guichi County",NA,"",8,"Kungurian","",279.3,272.3,34381,"gp_mid",124.59,-1.26,"611",1,275.8,"kungurian"
"3874",14255,"col","Vryheid",30,-26.5,"Ermelo (Erm 111)",NA,"",7,"Kungurian","",279.3,272.3,6188,"gp_mid",-28.03,-65.41,"701",1,275.8,"kungurian"
"4119",100195,"col","Qixia",117.980003,30.27,"Yangtiantang, Bed 9, Guankou, Guichi County",NA,"",3,"Kungurian","",279.3,272.3,34381,"gp_mid",124.59,-1.26,"611",1,275.8,"kungurian"
"4239",100194,"col","Qixia",117.980003,30.27,"Yangtiantang, Bed 7, Guankou, Guichi County",NA,"",5,"Kungurian","",279.3,272.3,34381,"gp_mid",124.59,-1.26,"611",1,275.8,"kungurian"
"4394",100210,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 16, Chaohu City",NA,"",4,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"4395",100211,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 17, Chaohu City",NA,"",4,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"5385",100209,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 15, Chaohu City",NA,"",7,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"5482",146185,"col","Koshelevka",57.842999,57.780998,"Barda II (PIN collection 1361)",NA,"",1,"Kungurian","",279.3,272.3,47763,"gp_mid",44.64,29.57,"302",1,275.8,"kungurian"
"6146",122861,"col","Koshelevka",57.722,57.027,"Chekarda, Sylva River (PIN collection 1987)",NA,"Tshekarda",1,"Kungurian","",279.3,272.3,39161,"gp_mid",45.21,29,"302",1,275.8,"kungurian"
"6265",100207,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 13, Chaohu City",NA,"",7,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6266",100208,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 14, Chaohu City",NA,"",5,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6267",100205,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 11, Chaohu City",NA,"",11,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6268",100206,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 12, Chaohu City",NA,"",14,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6269",100204,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 10, Chaohu City",NA,"",11,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6280",100202,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 8, Chaohu City",NA,"",4,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6281",100203,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 9, Chaohu City",NA,"",5,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6287",100193,"col","Qixia",117.980003,30.27,"Yangtiantang, Bed 6, Guankou, Guichi County",NA,"",3,"Kungurian","",279.3,272.3,34381,"gp_mid",124.59,-1.26,"611",1,275.8,"kungurian"
"6288",100201,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 7, Chaohu City",NA,"",1,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6297",100197,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 3, Chaohu City",NA,"",8,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
"6298",100198,"col","Qixia",117.829002,31.632999,"Pingdingshan, Bed 4, Chaohu City",NA,"",4,"Kungurian","",279.3,272.3,34381,"gp_mid",114.91,13.49,"604",1,275.8,"kungurian"
