"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"2641",8526,"col","Inferior Oolite",-2.75,50.799999,"England HPQ",NA,"",16,"Aalenian","",174.1,170.3,41,"gp_mid",20.6,35.86,"315",1,172.2,"aalenian"
"4024",34180,"col","Kingak",-138.133331,68.083336,"GSC 39360, Kingak Fm, SW of Bonnet Lake, northern Yukon",NA,"",1,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.8,59.47,"101",1,172.2,"aalenian"
"4435",24357,"col","Bearreraig Sandstone",-6.133333,57.5,"P3, Bearreraig Bay",24350,"",4,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4436",24358,"col","Bearreraig Sandstone",-6.133333,57.5,"P4, Bearreraig Bay",24350,"",2,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4437",24359,"col","Bearreraig Sandstone",-6.133333,57.5,"P5, Bearreraig Bay",24350,"",4,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4438",24360,"col","Bearreraig Sandstone",-6.133333,57.5,"P6, Bearreraig Bay",24350,"",6,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4439",24361,"col","Bearreraig Sandstone",-6.133333,57.5,"P7, Bearreraig Bay",24350,"",3,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4440",24362,"col","Bearreraig Sandstone",-6.133333,57.5,"P8, Bearreraig Bay",24350,"",3,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4441",24363,"col","Bearreraig Sandstone",-6.133333,57.5,"P9, Bearreraig Bay",24350,"",6,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4442",24364,"col","Bearreraig Sandstone",-6.133333,57.5,"P10, Bearreraig Bay",24350,"",6,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"4451",24535,"col","Bearreraig Sandstone",-6.133333,57.5,"Bearreraig Bay, Skye (2)",24350,"",13,"Aalenian","",174.1,170.3,6879,"gp_mid",16.83,42.2,"303",1,172.2,"aalenian"
"5746",31897,"col","Braunjura beta",10.083333,48.816666,"Ophiuroidea, Braunjura beta, Flözhorizont, Aalenian, Aalen-Wasseralfingen",NA,"",1,"Aalenian","",174.1,170.3,8559,"gp_mid",31.05,35.4,"305",1,172.2,"aalenian"
"6674",33604,"col","",-5,34,"J. Ahrabout, Atlas Mountains",NA,"",1,"Aalenian","",174.1,170.3,8925,"gp_mid",9.04,25.72,"707",1,172.2,"aalenian"
"7010",34178,"col","",-137.199997,67.833336,"GSC 39343, Bug Creek Grp, Mt. McGuire area, northern Yukon",NA,"",4,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.48,59.07,"101",1,172.2,"aalenian"
"7011",34179,"col","",-137.199997,67.833336,"GSC 39344, Bug Creek Grp, Mt. McGuire area, northern Yukon",NA,"",4,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.48,59.07,"101",1,172.2,"aalenian"
"7016",34186,"col","Kingak",-138.316666,68.599998,"GSC 41483, Kingak Fm, Barn Mts. area, northern Yukon",NA,"",7,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.35,59.94,"101",1,172.2,"aalenian"
"7017",34187,"col","Kingak",-138.300003,68.599998,"GSC 44211, Kingak Fm, Barn Mts, northern Yukon",NA,"",2,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.34,59.94,"101",1,172.2,"aalenian"
"7022",34196,"col","",-136.666672,67.883331,"GSC 86565, Murray Ridge, northern Yukon",NA,"",6,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.1,59.01,"101",1,172.2,"aalenian"
"7024",34199,"col","Kingak",-137.79306,68.283333,"GSC 86823, Kingak Fm, Bonnet Lake area, northern Yukon",NA,"",1,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.37,59.57,"101",1,172.2,"aalenian"
"7025",34200,"col","Manuel Creek",-113.459724,67.523613,"GSC 87820, Manuel Creek Fm, Richardson Mts, northern Yukon",NA,"",4,"Aalenian","",174.1,170.3,8997,"gp_mid",-27.1,54.69,"101",1,172.2,"aalenian"
"7027",34202,"col","Kingak",-137.899994,68.050003,"GSC 88097, Kingak Fm, Johnson Creek, northern Yukon",NA,"",1,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.69,59.39,"101",1,172.2,"aalenian"
"7029",34204,"col","Kingak",-138.041672,68.158333,"GSC 88654, Kingak Fm, northern Yukon",NA,"",8,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.66,59.51,"101",1,172.2,"aalenian"
"7030",34205,"col","Kingak",-138.074997,68.050003,"GSC 92513, Kingak Fm, Johnson Creek, northern Yukon",NA,"",1,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.8,59.43,"101",1,172.2,"aalenian"
"7031",34206,"col","Kingak",-138.074997,68.050003,"GSC 92514, Kingak Fm, Johnson Creek, northern Yukon",NA,"",2,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.8,59.43,"101",1,172.2,"aalenian"
"7034",34209,"col","Kingak",-138.083328,68.050003,"GSC 92517, Kingak Fm, Johnson Creek, northern Yukon",NA,"",2,"Aalenian","",174.1,170.3,8997,"gp_mid",-41.8,59.43,"101",1,172.2,"aalenian"
"7043",34227,"col","Manuel Creek",-136.375,67.974998,"GSC 92605, Manuel Creek Fm, Murray Ridge, northern Yukon",NA,"",10,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.82,59.03,"101",1,172.2,"aalenian"
"7047",34231,"col","",-136.21666,68.416664,"GSC 94036, Blow River area, northern Yukon",NA,"",6,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.27,59.37,"101",1,172.2,"aalenian"
"7048",34232,"col","Manual Creek",-136.383331,67.98333,"GSC 94040, Manuel Creek Fm, Murray Ridge, Northwest Territories",NA,"",13,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.82,59.04,"101",1,172.2,"aalenian"
"7049",34233,"col","Manual Creek",-136.383331,67.98333,"GSC 94041, Murray Ridge, Northwest Territories",NA,"",13,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.82,59.04,"101",1,172.2,"aalenian"
"7051",34236,"col","Manuel Creek",-136.449997,68.033333,"GSC 94050, Manuel Creek, Murray Ridge, northern Yukon",NA,"",7,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.81,59.09,"101",1,172.2,"aalenian"
"7052",34238,"col","Manuel Creek",-136.449997,68.033333,"GSC 94051, Manuel Creek Fm, Murray Ridge, northern Yukon",NA,"",8,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.81,59.09,"101",1,172.2,"aalenian"
"7053",34239,"col","Manuel Creek",-136.449997,68.033333,"GSC 94052, Manuel Creek Fm, Murray Ridge, northern Yukon",NA,"",5,"Aalenian","",174.1,170.3,8997,"gp_mid",-40.81,59.09,"101",1,172.2,"aalenian"
"7448",35451,"col","",-70.216667,-28.733334,"Quebrada La Totora, Profil 4, Sample 5-6",NA,"",27,"Aalenian","",174.1,170.3,487,"gp_mid",-22.9,-29.42,"291",1,172.2,"aalenian"
"7880",36403,"col","",38.200001,-6.716667,"Cox - 93 (E. Tanganyika)",NA,"",1,"Aalenian","",174.1,170.3,9748,"gp_mid",30.41,-29.07,"701",1,172.2,"aalenian"
"7891",36414,"col","",38.333332,-6.5,"Cox - 104 (E. Tanganyika)",NA,"",1,"Aalenian","",174.1,170.3,9748,"gp_mid",30.65,-28.93,"701",1,172.2,"aalenian"
"8577",37612,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 1",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8578",37613,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 2",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8579",37614,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 3",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8580",37615,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 4",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8581",37616,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 5",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8582",37617,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 6",NA,"",2,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8583",37618,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 7",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8584",37619,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 8",NA,"",2,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8585",37620,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 9",NA,"",2,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8586",37621,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 10",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
"8587",37622,"col","Smithers",-127.07,53.580002,"Troitsa Ridge, Smithers Formation, level Tr 11",NA,"",1,"Aalenian","",174.1,170.3,8933,"gp_mid",-55.35,38.87,"127",1,172.2,"aalenian"
