"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"5",788,"col","Grenola",-96.198334,38.426666,"WBESK2-6",NA,"",9,"Asselian","",298.9,295.5,29,"gp_mid",-26.27,1.13,"101",1,297.2,"asselian"
"6",790,"col","Eskridge",-96.288612,39.065834,"I70NN-7",NA,"",7,"Asselian","",298.9,295.5,29,"gp_mid",-26,1.72,"101",1,297.2,"asselian"
"7",793,"col","Grenola",-95.063614,39.369167,"PTEM-2",NA,"",7,"Asselian","",298.9,295.5,29,"gp_mid",-25.03,1.5,"101",1,297.2,"asselian"
"9",796,"col","Grenola",-95.911392,39.906387,"NMSB2-10",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-25.32,2.29,"101",1,297.2,"asselian"
"10",798,"col","Red Eagle",-96.565834,39.252777,"TC1-22",NA,"",13,"Asselian","",298.9,295.5,29,"gp_mid",-26.09,1.99,"101",1,297.2,"asselian"
"11",799,"col","Grenola Limestone",-96.565834,39.252777,"TC1-35",NA,"",5,"Asselian","",298.9,295.5,29,"gp_mid",-26.09,1.99,"101",1,297.2,"asselian"
"12",801,"col","Beattie Ls",-96.41333,39.39389,"TC2-13",NA,"",5,"Asselian","",298.9,295.5,29,"gp_mid",-25.92,2.05,"101",1,297.2,"asselian"
"13",802,"col","Eskridge",-96.286942,39.485279,"PTOQ-3",NA,"",3,"Asselian","",298.9,295.5,29,"gp_mid",-25.79,2.07,"101",1,297.2,"asselian"
"15",804,"col","",-96.007774,39.412777,"JASC-7",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-25.64,1.9,"101",1,297.2,"asselian"
"16",809,"col","Grenola Limestone",-96.598335,39.168888,"FRB-5",NA,"",3,"Asselian","",298.9,295.5,29,"gp_mid",-26.16,1.93,"101",1,297.2,"asselian"
"17",812,"col","Red Eagle Limestone",-96.435837,39.38361,"PTDN-9",NA,"",3,"Asselian","",298.9,295.5,29,"gp_mid",-25.94,2.05,"101",1,297.2,"asselian"
"18",813,"col","Beattie",-96.598335,39.24139,"TCB",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-26.12,1.99,"101",1,297.2,"asselian"
"19",815,"col","Beattie",-96.41333,39.39389,"TC2-12",NA,"",5,"Asselian","",298.9,295.5,29,"gp_mid",-25.92,2.05,"101",1,297.2,"asselian"
"21",817,"col","Red Eagle",-95.911392,39.906387,"NMSB-5",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-25.32,2.29,"101",1,297.2,"asselian"
"22",821,"col","Beattie",-96.641113,39.096668,"RLMCR",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-26.22,1.88,"101",1,297.2,"asselian"
"23",822,"col","Grenola Limestone",-96.198334,39.426666,"WBESK2-2base",NA,"",5,"Asselian","",298.9,295.5,29,"gp_mid",-25.76,1.99,"101",1,297.2,"asselian"
"24",825,"col","Eskridge",-96.41333,39.39389,"TC2-6",NA,"",3,"Asselian","",298.9,295.5,29,"gp_mid",-25.92,2.05,"101",1,297.2,"asselian"
"25",826,"col","Grenola Limestone",-96.007774,39.412777,"JASC-2",NA,"",4,"Asselian","",298.9,295.5,29,"gp_mid",-25.64,1.9,"101",1,297.2,"asselian"
"26",829,"col","Grenola",-96.063614,39.369167,"PTEM-4",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-25.7,1.89,"101",1,297.2,"asselian"
"27",837,"col","Grenola Limestone",-96.565834,39.252777,"TC1-37",NA,"",1,"Asselian","",298.9,295.5,29,"gp_mid",-26.09,1.99,"101",1,297.2,"asselian"
"28",839,"col","Eskridge Shale",-96.565834,39.267223,"TC2-7",NA,"",3,"Asselian","",298.9,295.5,29,"gp_mid",-26.08,2,"101",1,297.2,"asselian"
"29",848,"col","Beattie",-96.616943,39.198055,"RLAND-21",NA,"",8,"Asselian","",298.9,295.5,29,"gp_mid",-26.15,1.96,"101",1,297.2,"asselian"
"30",853,"col","Red Eagle Limestone",-96.535004,37.234722,"CWLOD-3",NA,"",1,"Asselian","",298.9,295.5,29,"gp_mid",-27.11,0.24,"101",1,297.2,"asselian"
"31",859,"col","Grenola Limestone",-96.616943,39.198055,"RLAND-2",NA,"",6,"Asselian","",298.9,295.5,29,"gp_mid",-26.15,1.96,"101",1,297.2,"asselian"
"32",863,"col","Red Eagle",-96.628059,38.371113,"CHMAR-7",NA,"",11,"Asselian","",298.9,295.5,29,"gp_mid",-26.59,1.26,"101",1,297.2,"asselian"
"33",867,"col","Grenola",-96.628059,38.371113,"CHELM-20",NA,"",7,"Asselian","",298.9,295.5,29,"gp_mid",-26.59,1.26,"101",1,297.2,"asselian"
"34",869,"col","Red Eagle",-96.598335,39.183613,"RLSC-7",NA,"",8,"Asselian","",298.9,295.5,29,"gp_mid",-26.15,1.94,"101",1,297.2,"asselian"
