"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"338",1619,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1967)",NA,"",6,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"339",1620,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1965)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"340",1621,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1964)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"341",1622,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1963)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"342",1623,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1962, D2903)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"343",1624,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1961)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"344",1626,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1959)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"345",1627,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1958)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"346",1628,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1957, D1636)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"348",1631,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1954)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"349",1632,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1953)",NA,"",6,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"350",1633,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1952)",NA,"",8,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"351",1634,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1951)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"352",1638,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D4008)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"355",1641,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1944)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"357",1643,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1942, D1943)",NA,"",16,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"359",1625,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1960)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"360",1630,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1955)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"361",1635,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1950)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"362",1636,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1949)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"363",1637,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1948)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"364",1644,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1941)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"366",1647,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1937)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"367",1648,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1936)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"370",1651,"col","Pierre Shale",-104.251945,43.252499,"Pierre Shale (USGS D1933)",NA,"",1,"Campanian","",83.6,72.1,45,"gp_mid",-62.79,51.85,"101",1,77.85,"campanian"
"371",1652,"col","Pierre Shale",-104.251945,43.252499,"Pierre Shale (USGS D1932)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.79,51.85,"101",1,77.85,"campanian"
"372",1653,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1931)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"373",1654,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1928, D1930)",NA,"",7,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"374",1655,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1927, D1929)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"375",1656,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1926)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"376",1657,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1924, D1925)",NA,"",9,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"377",1658,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1922, D1923)",NA,"",6,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"378",1659,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1921)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"379",1660,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1920)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"380",1661,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1919)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"381",1662,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1918)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"382",1663,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1917)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"383",1664,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1916)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"384",1665,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1914)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"385",1667,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1912, D1913)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"386",1669,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1909, D1910)",NA,"",0,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"387",1670,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1909, D1910)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"388",1671,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1907, D1908)",NA,"",11,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"389",1672,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1906)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"390",1673,"col","Pierre Shale",-104.271667,43.252499,"Pierre Shale (USGS D1905)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.81,51.85,"101",1,77.85,"campanian"
"391",1674,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1904)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"392",1675,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1903)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"393",1676,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1902)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"394",1677,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1900, D1901)",NA,"",13,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"395",1679,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1897)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"396",1680,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1896)",NA,"",2,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"397",1681,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1895)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"398",1682,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1894, 2912)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"399",1683,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D1893, 1892)",NA,"",4,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"400",1684,"col","Pierre Shale",-104.251945,43.269444,"Pierre Shale (USGS D2115)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.78,51.86,"101",1,77.85,"campanian"
"401",1666,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1915)",NA,"",3,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
"402",1668,"col","Pierre Shale",-104.271667,43.269444,"Pierre Shale (USGS D1911)",NA,"",5,"Campanian","",83.6,72.1,45,"gp_mid",-62.8,51.87,"101",1,77.85,"campanian"
