"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"603",2120,"col","Eagle Ford",-97.449165,32.695557,"USGS 11740",NA,"",15,"Cenomanian","",100.5,93.9,54,"gp_mid",-55.76,38.2,"101",1,97.2,"cenomanian"
"604",2122,"col","Eagle Ford",-97.449165,32.695557,"USGS 14580",NA,"",5,"Cenomanian","",100.5,93.9,54,"gp_mid",-55.76,38.2,"101",1,97.2,"cenomanian"
"605",2123,"col","Eagle Ford",-97.449165,32.695557,"USGS 14582",NA,"",1,"Cenomanian","",100.5,93.9,54,"gp_mid",-55.76,38.2,"101",1,97.2,"cenomanian"
"606",2125,"col","Eagle Ford",-97.211388,32.406387,"USGS 14583",NA,"",7,"Cenomanian","",100.5,93.9,54,"gp_mid",-55.57,37.88,"101",1,97.2,"cenomanian"
"841",2733,"col","Greenhorn Limestone",-104.716667,38.266666,"Pueblo, CO (C2-1)",NA,"",2,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.65,"101",1,97.2,"cenomanian"
"842",2734,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-2)",NA,"",3,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"843",2735,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-3)",NA,"",7,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"844",2736,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-4)",NA,"",6,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"845",2737,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-5)",NA,"",10,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"846",2741,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-9)",NA,"",11,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"847",2743,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-11)",NA,"",7,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"848",2744,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-12)",NA,"",6,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"849",2782,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-13)",NA,"",4,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"850",2783,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-14)",NA,"",7,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"851",2788,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-19)",NA,"",5,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"852",2791,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-22)",NA,"",2,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"853",2792,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-23)",NA,"",3,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"854",2793,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-24)",NA,"",3,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"855",2795,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-26)",NA,"",3,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"856",2796,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-27)",NA,"",2,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"857",2797,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo,CO (C2-28)",NA,"",2,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"858",2798,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-29)",NA,"",4,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"862",2786,"col","Greenhorn Limestone",-104.716667,38.283333,"Pueblo, CO (C2-17)",NA,"",7,"Cenomanian","",100.5,93.9,93,"gp_mid",-62.34,44.67,"101",1,97.2,"cenomanian"
"867",3075,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-1)",NA,"",7,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"868",3076,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-2)",NA,"",10,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"869",3078,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-4)",NA,"",12,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"870",3079,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-5)",NA,"",12,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"871",3080,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-6)",NA,"",21,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"872",3081,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-7)",NA,"",13,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"873",3082,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-8)",NA,"",16,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"874",3083,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-9)",NA,"",14,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
"875",3085,"col","Mancos Shale",-109.816666,36.349998,"Yale Point, AZ (A5-11)",NA,"",17,"Cenomanian","",100.5,93.9,93,"gp_mid",-68.32,43.37,"101",1,97.2,"cenomanian"
