"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"19085",33517,"col","",9.95,52.317001,"Sample X/28 (99626), Mittelland canal, Sehnde, Lower Saxony",NA,"",11,"Sinemurian","",199.3,190.8,8907,"gp_mid",18.67,42.21,"315",195.05
"19101",33557,"col","Ronne",15,55.169167,"Ronne Formation, Galgelokke Member",NA,"",1,"Sinemurian","",199.3,190.8,8923,"gp_mid",20.22,46.18,"302",195.05
"19115",33571,"col","",-1.95,32.533001,"Bou Arfa (1), Atlas Mountains",NA,"Reef 348",2,"Sinemurian","",199.3,190.8,8925,"gp_mid",4.77,23.27,"707",195.05
"19164",33621,"col","Calcari Grigi",11.133,46.067001,"Serrada (Folgaria, Trento)",NA,"",1,"Sinemurian","",199.3,190.8,8926,"gp_mid",29.19,30.5,"307",195.05
"19211",33673,"col","Hocakoey",86.875,78.625,"Sample 97UKT164, Hocakoey, Antalya Nappes, Central Taurids",NA,"",38,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19212",33674,"col","Hocakoey",86.875,78.625,"Sample 97UKT166, Hocakoey, Antalya Nappes, Central Taurids",NA,"",40,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19213",33675,"col","Hocakoey",86.875,78.625,"Sample 97UKT167, Hocakoey, Antalya Nappe, Central Taurids",NA,"",39,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19214",33676,"col","Hocakoey",86.875,78.625,"Sample 97UKT168, Hocakoey, Antalya Nappes, Central Taurids",NA,"",44,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19215",33677,"col","Hocakoey",86.875,78.625,"Sample 97UKT169, Hocakoey, Antalya Nappes, Central Taurids",NA,"",41,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19216",33678,"col","Hocakoey",86.875,78.625,"Sample 97UKT171, Hocakoey, Antalya Nappes, Central Taurids",NA,"",35,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19217",33679,"col","Hocakoey",86.875,78.625,"Sample 97UKT172, Hocakoey, Antalya Nappes, Central Taurids",NA,"",42,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19218",33680,"col","Hocakoey",86.875,78.625,"Sample 97UKT173, Hocakoey, Antalya Nappes, Central Taurids",NA,"",38,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19219",33681,"col","Hocakoey",86.875,78.625,"Sample 97UKT174, Hocakoey, Antalya Nappes, Central Taurids",NA,"",43,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19220",33682,"col","Hocakoey",86.875,78.625,"Sample 97UKT178, Hocakoey, Antalya Nappes, Central Taurids",NA,"",41,"Sinemurian","",199.3,190.8,8932,"gp_mid",-9.57,76.79,"401",195.05
"19276",33738,"col","Puchenque",-70.099998,-35.099998,"B5-Arroyo del Portezuelo Ancho, Bed 1288, Mendoza",NA,"",6,"Sinemurian","",199.3,190.8,3975,"gp_mid",-14.23,-40.59,"291",195.05
"19603",34122,"col","",17,47,"Bakony Mts (1), Northwest Hungary",NA,"",25,"Sinemurian","",199.3,190.8,8985,"gp_mid",33.08,28.12,"308",195.05
"19652",34191,"col","Murray Ridge",-135.416672,68.066666,"GSC 85926, Murray Ridge Fm, Bug Creek, Northwest Territories",NA,"",1,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.16,47.5,"101",195.05
"19660",34201,"col","",-136.166672,67.616669,"GSC 88066, Richardson Mts, Northwest Territories",NA,"",10,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.76,47.15,"101",195.05
"19671",34220,"col","",-137.766663,67.425003,"GSC 92559, Bug Creek Grp., Porcupine River, northern Yukon",NA,"",7,"Sinemurian","",199.3,190.8,8997,"gp_mid",-51.7,47.17,"101",195.05
"19675",34225,"col","Almstrom Creek",-135.933334,68.23333,"GSC 92596, Almstrom Creek Fm, west of Canoe Lake, northern Yukon",NA,"",4,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.35,47.71,"101",195.05
"19676",34226,"col","Murray Ridge",-136.375,67.974998,"GSC 92602, Murray Ridge Fm, Murray Ridge, northern Yukon",NA,"",7,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.71,47.52,"101",195.05
"19678",34228,"col","Almstrom Creek",-135.483337,68.066666,"GSC 94023, Almstrom Creek Fm, Bug Creek Canyon, Northwest Territories",NA,"",8,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.19,47.5,"101",195.05
"19679",34229,"col","Murray Ridge",-135.425003,68.025002,"GSC 94026, Murray Ridge Fm, Jurassic Butte, Northwest Territories",NA,"",4,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.18,47.46,"101",195.05
"19680",34230,"col","Murray Ridge",-135.425003,68.02639,"GSC 94027, Murray Ridge Fm, Jurassic Butte, Northwest Territories",NA,"",3,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.18,47.46,"101",195.05
"19684",34234,"col","Murray Ridge",-136.383331,67.98333,"GSC 94047, Murray Ridge Fm, White Mts, northern Yukon",NA,"",5,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.71,47.53,"101",195.05
"19689",34242,"col","Murray Ridge",-136.449997,68.033333,"GSC 94055, Murray Ridge Fm, Murray Ridge, northern Yukon",NA,"",1,"Sinemurian","",199.3,190.8,8997,"gp_mid",-50.72,47.58,"101",195.05
"21417",36671,"col","Clarens",27.6,-30.9667,"Funnystone Farm",NA,"",1,"Sinemurian","",199.3,190.8,9818,"gp_mid",14.54,-44.55,"701",195.05
"21434",36702,"col","Clarens",27.450001,-29.200001,"Thecodontosaurus site, Ladybrand townlands (zone B/4)",NA,"",1,"Sinemurian","",199.3,190.8,9818,"gp_mid",15.24,-42.85,"701",195.05
"21435",36703,"col","Clarens",27.85,-31.3333,"farm Tulloch, Barkly Pass (zone B/5)",NA,"Geranosaurus type",2,"Sinemurian","",199.3,190.8,9841,"gp_mid",14.63,-44.97,"701",195.05
"21475",36751,"col","Clarens",27.450001,-29.200001,"Ladybrand townlands (zone B/4)",NA,"G. capensis type",1,"Sinemurian","",199.3,190.8,9843,"gp_mid",15.24,-42.85,"701",195.05
"21477",36753,"col","Clarens",27.6,-30.9667,"Eagle's Crag, Barkly East (zone B/4)",NA,"Hortalotarsus type",1,"Sinemurian","",199.3,190.8,53448,"gp_mid",14.54,-44.55,"701",195.05
"21537",36850,"col","Clarens",27.9333,-28.516701,"Thecodontosaurus site, Rosendal (zone B/4)",NA,"",1,"Sinemurian","",199.3,190.8,9818,"gp_mid",16.1,-42.35,"701",195.05
"21538",36851,"col","Clarens",27.9333,-28.516701,"Rosendal quarry",NA,"Roosendal, Aristosaurus type",2,"Sinemurian","",199.3,190.8,14535,"gp_mid",16.1,-42.35,"701",195.05
"21626",36941,"col","",-69.900002,-34.833332,"B14-Arroyo Malo (3), Mendoza",NA,"",1,"Sinemurian","",199.3,190.8,9861,"gp_mid",-14.17,-40.28,"291",195.05
"21636",36961,"col","Condorsinga",-75.360001,-12.002,"Manzanares section Man-3",NA,"",11,"Sinemurian","",199.3,190.8,9883,"gp_mid",-28.31,-21.29,"201",195.05
"21957",37496,"col","Harbledown",-127.466667,50.583332,"Vancouver Island, Harbeldown Formation, 2.5 m below tuff",NA,"",1,"Sinemurian","",199.3,190.8,8933,"gp_mid",-77.19,31.47,"128",195.05
"21959",37499,"col","Harbledown",-127.466667,50.583332,"Vancouver Island, Harbeldown Formation, 7.5 m below tuff",NA,"",1,"Sinemurian","",199.3,190.8,8933,"gp_mid",-77.19,31.47,"128",195.05
"21962",37503,"col","Telkwa",-127.166664,54.766666,"Ashman Ridge 1, Telkwa Formation",NA,"",3,"Sinemurian","",199.3,190.8,8933,"gp_mid",-58.84,26.12,"127",195.05
"21964",37505,"col","Telkwa",-127.166664,54.766666,"Ashman Ridge 2, Telkwa Formation",NA,"",1,"Sinemurian","",199.3,190.8,8933,"gp_mid",-58.84,26.12,"127",195.05
"21976",37519,"col","Telkwa",-127.133331,54.383331,"Southern Telkwa Range 1, Telkwa Formation",21251,"Te 1",1,"Sinemurian","",199.3,190.8,8933,"gp_mid",-58.61,25.8,"127",195.05
"21978",37521,"col","Telkwa",-127.133331,54.383331,"Southern Telkwa Range 2, Telkwa Formation",21251,"Te 2",1,"Sinemurian","",199.3,190.8,8933,"gp_mid",-58.61,25.8,"127",195.05
"21979",37522,"col","Telkwa",-127.133331,54.383331,"Southern Telkwa Range 3, Telkwa Formation",NA,"Te 3",3,"Sinemurian","",199.3,190.8,8933,"gp_mid",-58.61,25.8,"127",195.05
"22445",38079,"col","Chocolate",-71.716667,-16.266666,"Arequipa reefs, Peru",NA,"Reef 542",8,"Sinemurian","",199.3,190.8,10220,"gp_mid",-23.35,-24.41,"201",195.05
"23159",40176,"col","Sierra Santa Rosa",-112.550003,30.716667,"Sierra Santa Rosa, Section 3",NA,"",5,"Sinemurian","",199.3,190.8,10581,"gp_mid",-44.58,13.07,"104",195.05
"23193",39304,"col","",162,64,"Basin Omolon, Uljagan",NA,"",8,"Sinemurian","",199.3,190.8,10583,"gp_mid",-124.76,64.17,"405",195.05
"23201",39312,"col","",162,64,"Basin Gizhigi, Malaja Turomtcha",NA,"",7,"Sinemurian","",199.3,190.8,10583,"gp_mid",-124.76,64.17,"405",195.05
"23206",39318,"col","",162,64,"Basin Bolschoi Anjui",NA,"",17,"Sinemurian","",199.3,190.8,10583,"gp_mid",-124.76,64.17,"405",195.05
"23207",39319,"col","",162,64,"Basin Bolschoi Anjui, Vurguveem",39318,"",6,"Sinemurian","",199.3,190.8,10583,"gp_mid",-124.76,64.17,"405",195.05
"23671",39814,"col","Kitamatadani",137.333328,36.75,"Asahi Area, Kitamatadani Formation, Honshu",NA,"",3,"Sinemurian","",199.3,190.8,10664,"gp_mid",166.37,50.52,"610",195.05
"23792",39974,"col","Kitamatadani",138,36.666668,"Kotaki Area, Kitamatadani Formation, Honshu",40038,"",6,"Sinemurian","",199.3,190.8,10664,"gp_mid",167.13,50.28,"610",195.05
"23825",40086,"col","Black Limestones",14.733333,38.016666,"Longi, Sicily",NA,"",5,"Sinemurian","",199.3,190.8,10865,"gp_mid",NA,NA,"coordinates not computable using this model",195.05
"23897",40177,"col","Sierra Santa Rosa",-112.550003,30.716667,"Sierra Santa Rosa, Section 4",NA,"",12,"Sinemurian","",199.3,190.8,10581,"gp_mid",-44.58,13.07,"104",195.05
"24002",40308,"col","Kitamatadani",137.800003,37.016666,"Omi Area, Kitamatadani Formation, Honshu",NA,"",2,"Sinemurian","",199.3,190.8,10664,"gp_mid",167.05,50.67,"610",195.05
"24025",40331,"col","Kitamatadani",138,36.5,"Otari Area, Kitamatadani Formation, Honshu",40330,"",2,"Sinemurian","",199.3,190.8,10664,"gp_mid",167.06,50.12,"610",195.05
"24151",40560,"col","Higashinagano",131,34.166668,"Toyoda Area, Higashinagano Formation, Honshu",NA,"",30,"Sinemurian","",199.3,190.8,10664,"gp_mid",157.58,49.36,"610",195.05
"25460",42203,"col","",-1.933333,52.083332,"Evesham, Worcestershire",NA,"",3,"Sinemurian","",199.3,190.8,11186,"gp_mid",10.32,38.66,"315",195.05
"25461",42204,"col","",-3.35,51.166668,"Watchet, Somerset",NA,"",1,"Sinemurian","",199.3,190.8,11186,"gp_mid",9.79,37.46,"315",195.05
"25883",42769,"col","",-69.790001,-34.904999,"Arroyo Las Chilcas, levels 1412-1414, 1258-1267",NA,"",1,"Sinemurian","",199.3,190.8,11348,"gp_mid",-14.03,-40.31,"291",195.05
"28522",45942,"col","Imi-n-Ifri",-7.116667,31.299999,"Adrar-n-Ouglagal tracksite",NA,"",1,"Sinemurian","",199.3,190.8,12239,"gp_mid",2.54,23.84,"714",195.05
"29497",47081,"col","Lufeng",104.083298,25.683331,"Yaochan, Lutzehsien prosauropod site",NA,"",2,"Sinemurian","",199.3,190.8,12541,"gp_mid",124.36,38.13,"611",195.05
"31088",48827,"col","Clarens",27.75,-30.833332,"Upper Drumbo farm, prosauropod (BP/1/5241)",NA,"",1,"Sinemurian","",199.3,190.8,13010,"gp_mid",14.77,-44.47,"701",195.05
"31384",49213,"col","",-9.03333,39.75,"São Pedro de Muel, Beira Litoral (PROXY)",NA,"Lusitanosaurus type",1,"Sinemurian","",199.3,190.8,58557,"gp_mid",8.46,29.15,"304",195.05
"31765",49757,"col","Hierlatz Limestone",15,47,"Schafberg, Himmelspforthutte",NA,"",3,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31766",49758,"col","Hierlatz Limestone",15,47,"Schafberg, southwestern slopes, 1550 m",NA,"",12,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31767",49759,"col","Hierlatz Limestone",15,47,"Schafberg, southwestern slopes, 1500 m",NA,"",12,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31768",49760,"col","Hierlatz Limestone",15,47,"Schafberg, southwestern slopes, 1535 m",NA,"",9,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31769",49762,"col","Hierlatz Limestone",15,47,"Schafberg, southwestern slopes, 300 m from Schafbergalpe",NA,"",16,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31771",49764,"col","Hierlatz Limestone",15,47,"Schafberg, southwestern slopes, scree along the railway",NA,"",5,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31772",49765,"col","Hierlatz Limestone",15,47,"Schafberg, tunnel",NA,"",7,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31774",49767,"col","Hierlatz Limestone",15,47,"Schafberg, water pump",NA,"",8,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31775",49768,"col","Hierlatz Limestone",15,47,"Schwarzensee, road to Feuchteneck",NA,"",17,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31776",49769,"col","Hierlatz Limestone",15,47,"Suissensee, scree at the shore of the lake",NA,"",4,"Sinemurian","",199.3,190.8,13309,"gp_mid",32.03,29.13,"307",195.05
"31780",49773,"col","Lufeng",102.097412,25.173765,"Huangchiatien, Lufeng",NA,"Dahungtien",15,"Sinemurian","",199.3,190.8,12541,"gp_mid",122.21,37.38,"611",195.05
"31782",49775,"col","Lufeng",102.066666,25.15,"Liuchiaching",NA,"",1,"Sinemurian","",199.3,190.8,43938,"gp_mid",122.18,37.35,"611",195.05
"31783",49776,"col","Lufeng",101.958885,25.141666,"Yuanyungching, Ipinglang",NA,"I-p'ing-lang, Huanyuching, Mahuangching",1,"Sinemurian","",199.3,190.8,17001,"gp_mid",122.06,37.33,"611",195.05
"31784",49777,"col","Lufeng",102.058891,25.14889,"west of road intersection Zhangjiawa to Dadi",NA,"",1,"Sinemurian","",199.3,190.8,43947,"gp_mid",122.17,37.35,"611",195.05
"31785",49778,"col","Lufeng",102.107147,25.168604,"Tawa, Lufeng (Heiguopeng)",NA,"Dawa",2,"Sinemurian","",199.3,190.8,25948,"gp_mid",122.22,37.38,"611",195.05
"32077",50232,"col","Tokchikinskaya",158,68,"Phylloceratids (Ammnonoidea) from Omkuchan River, Siberia",NA,"",1,"Sinemurian","",199.3,190.8,13492,"gp_mid",-115.33,63.1,"405",195.05
"33147",51565,"col","",137.266663,49.433334,"M39, Manoma River Section, Khabarovsk",NA,"",19,"Sinemurian","",199.3,190.8,13716,"gp_mid",175.48,58.84,"628",195.05
"33824",52260,"col","Charmouth Mudstone",-2.903611,50.737499,"lower cliff face, Charmouth (BMNH)",NA,"Scelidosaurus lectotype",2,"Sinemurian","",199.3,190.8,12214,"gp_mid",10.34,37.18,"315",195.05
"33826",52262,"col","Charmouth Mudstone",-2.903611,50.737499,"upper cliff face, Charmouth (BMNH)",NA,"Scelidosaurus femur",1,"Sinemurian","",199.3,190.8,12214,"gp_mid",10.34,37.18,"315",195.05
"34614",53100,"col","",-129,58.166668,"GSC loc. 95015 - Cry Lake",NA,"",7,"Sinemurian","",199.3,190.8,14361,"gp_mid",-51.26,31.12,"123",195.05
"34625",53111,"col","",-135.166672,61.666668,"GSC loc. 10243 - Laberge",NA,"",5,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.54,35.67,"123",195.05
"34628",53114,"col","",-135.683334,61.733334,"GSC loc. C-81311 - Laberge",NA,"",14,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"34629",53115,"col","",-135.683334,61.733334,"GSC loc. C-81323 - Laberge",NA,"",16,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"34645",53131,"col","",-135.166672,61.166668,"GSC loc. 10246 - Laberge",NA,"",5,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.85,35.23,"123",195.05
"34677",53163,"col","",-135.683334,61.733334,"GSC loc. C-81309 - Laberge",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"34678",53164,"col","",-135.683334,61.733334,"GSC loc. C-81310 - Laberge",NA,"",13,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"34679",53165,"col","",-135.800003,62.001945,"GSC loc. C-81317 - Glenlyon",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.65,36.11,"123",195.05
"34680",53166,"col","",-135.683334,61.733334,"GSC loc. C-81322 - Laberge",NA,"",13,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"34705",53191,"col","",-132.301392,53.419445,"GSC loc. C-175233 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.57,35.07,"128",195.05
"34718",53204,"col","Fernie",-114.35833,49.650002,"GSC loc. C-127477 - Fernie",NA,"",6,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.24,27.53,"101",195.05
"34771",53256,"col","",-132.25,53.416668,"GSC loc. C-80791 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.53,35.05,"128",195.05
"34772",53257,"col","",-132.25,53.416668,"GSC loc. C-80793 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.53,35.05,"128",195.05
"34773",53258,"col","",-132.25,53.416668,"GSC loc. C-80794 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.53,35.05,"128",195.05
"34774",53259,"col","",-132.25,53.416668,"GSC loc. C-80798 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.53,35.05,"128",195.05
"34775",53260,"col","",-135.800003,62.001945,"GSC loc. C-81319 - Glenlyon",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.65,36.11,"123",195.05
"34776",53261,"col","",-132.308334,53.409721,"GSC loc. C-90532 - Graham Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.57,35.06,"128",195.05
"34789",53274,"col","",-135.166672,61.666668,"GSC loc. 10244 - Laberge",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.54,35.67,"123",195.05
"34790",53275,"col","Fernie",-115.333336,51.25,"GSC loc. 23030 - Calgary",NA,"",9,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.78,29.18,"101",195.05
"34801",53286,"col","",-123.01667,51.083332,"GSC loc. 62355 - Taseko Lakes",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-54.4,24.22,"127",195.05
"34806",53291,"col","Fernie",-115.783333,52.466667,"GSC loc. 14269 - Brazeau",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.96,30.41,"101",195.05
"34807",53292,"col","Fernie",-117.050003,52.349998,"GSC loc. 14720 - Brazeau",NA,"",8,"Sinemurian","",199.3,190.8,14361,"gp_mid",-42.87,30.38,"101",195.05
"34808",53293,"col","",-131.5,52.5,"GSC loc. 40941 - Moresby Island",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.36,34.04,"128",195.05
"34859",53344,"col","Fernie",-118.25,53.25,"GSC loc. 23130 - Edson",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-43.59,31.36,"101",195.05
"34862",53347,"col","",-120.840279,49.140278,"GSC loc. 69414 - Hope",NA,"",6,"Sinemurian","",199.3,190.8,14361,"gp_mid",-51.99,23.3,"127",195.05
"34864",53349,"col","",-120.218056,54.915279,"GSC loc. 84190 - Smithers",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-44.69,33.16,"101",195.05
"34882",53367,"col","",-127.122223,54.380554,"GSC loc. 88598 - Smithers",NA,"",4,"Sinemurian","",199.3,190.8,14361,"gp_mid",-58.6,25.8,"127",195.05
"34888",53373,"col","Fernie",-118.25,53.25,"GSC loc. 21402 - Edson",NA,"",8,"Sinemurian","",199.3,190.8,14361,"gp_mid",-43.59,31.36,"101",195.05
"34896",53381,"col","",-122,56.5,"GSC loc. 42530 - Halfway River",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-45.61,34.87,"101",195.05
"34897",53382,"col","Fernie",-122,56.5,"GSC loc. 52228 - Halfway River",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-45.61,34.87,"101",195.05
"34898",53383,"col","",-122,56.5,"GSC loc. 82578 - Halfway River",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-45.61,34.87,"101",195.05
"34899",53384,"col","",-123.0625,56.787498,"GSC loc. C-187092 - Halfway River",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-46.26,35.25,"101",195.05
"34902",53387,"col","Fernie",-115.083336,49.516666,"GSC loc. 25592 - Fernie",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-48.77,25.68,"127",195.05
"34905",53390,"col","",-123.01667,51.083332,"GSC loc. 62370 - Taseko Lakes",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-54.4,24.22,"127",195.05
"34908",53393,"col","Fernie",-115.166664,50.616669,"GSC loc. 79797 - Kananskis Lakes",NA,"",7,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.73,28.54,"101",195.05
"34909",53394,"col","",-121.247223,50.729168,"GSC loc. 89003 - Ashcroft",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-53.15,24.5,"127",195.05
"34926",53410,"col","Fernie",-115.433334,51.922222,"GSC loc. C-127465 - Calgary",NA,"",4,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.78,29.85,"101",195.05
"34930",53414,"col","Fernie",-115.783333,52.466667,"GSC loc. 14270 - Brazeau",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.96,30.41,"101",195.05
"34932",53416,"col","Fernie",-122.866669,57.049999,"GSC loc. 14713 - Halfway River",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-46.08,35.49,"101",195.05
"34933",53417,"col","Fernie",-118.25,53.25,"GSC loc. 21697 - Edson",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-43.59,31.36,"101",195.05
"34935",53419,"col","Fernie",-115.244446,51.974998,"GSC loc. C-127463 - Calgary",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.64,29.89,"101",195.05
"34986",53470,"col","",-119.166664,53.116669,"GSC loc. 42091 - Mount Robson",NA,"",4,"Sinemurian","",199.3,190.8,14361,"gp_mid",-44.24,31.29,"101",195.05
"35066",53549,"col","Fernie",-114.363335,50.096668,"GSC loc. C-17988 - Kananskis Lakes",NA,"",5,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.2,27.97,"101",195.05
"35100",53583,"col","Fernie",-115.083336,49.516666,"GSC loc. 6577 - Fernie",NA,"",5,"Sinemurian","",199.3,190.8,14361,"gp_mid",-48.77,25.68,"127",195.05
"35101",53584,"col","Fernie",-115.083336,49.516666,"GSC loc. 6578 - Fernie",NA,"",4,"Sinemurian","",199.3,190.8,14361,"gp_mid",-48.77,25.68,"127",195.05
"35109",53592,"col","Bonanza",-128.047775,50.44611,"GSC loc. 84047 - Cape Scott",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-77.65,31.44,"128",195.05
"35126",53612,"col","",-135.683334,61.733334,"GSC loc. C-81308 - Laberge",NA,"",9,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.76,35.85,"123",195.05
"35138",53624,"col","Fernie",-118.25,53.25,"GSC loc. 21696 - Edson",NA,"",7,"Sinemurian","",199.3,190.8,14361,"gp_mid",-43.59,31.36,"101",195.05
"35139",53625,"col","",-123.01667,51.083332,"GSC loc. 56416 - Taseko Lakes",NA,"",4,"Sinemurian","",199.3,190.8,14361,"gp_mid",-54.4,24.22,"127",195.05
"35140",53626,"col","Fernie",-114.355553,50.099998,"GSC loc. C-127470 - Kananskis Lakes",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-41.19,27.98,"101",195.05
"35145",53631,"col","Fernie",-122.183334,57.783333,"GSC loc. 52223 - Trutch",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-45.48,36.15,"101",195.05
"35157",53643,"col","",-134.074448,59.432777,"GSC loc. C-153971 - Skagway",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-53.33,33.46,"123",195.05
"35262",53744,"col","",-134.583328,62.416668,"GSC loc. 28500 - Glenlyon",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-51.78,36.17,"123",195.05
"35268",53750,"col","Arawhero",174.733337,-39.883331,"Kawhia, f271",NA,"",5,"Sinemurian","",199.3,190.8,14484,"gp_mid",77.67,-66.26,"806",195.05
"35269",53751,"col","Arawhero",174.733337,-39.883331,"Kawhia, f272",NA,"",42,"Sinemurian","",199.3,190.8,14484,"gp_mid",77.67,-66.26,"806",195.05
"35271",53753,"col","Arawhero",174.733337,-39.883331,"Kawhia, f273",NA,"",5,"Sinemurian","",199.3,190.8,14484,"gp_mid",77.67,-66.26,"806",195.05
"35276",53758,"col","",-126.168053,54.893055,"GSC loc. 84192 - Smithers",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-58.36,26.52,"127",195.05
"35305",53787,"col","",-132.050003,52.783333,"GSC loc. 36981 - Moresby Island",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-79.64,34.42,"128",195.05
"35387",53874,"col","",-135.166672,61.166668,"GSC loc. 10247 - Laberge",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.85,35.23,"123",195.05
"35388",53875,"col","",-126.583336,49.5,"GSC loc. 19419 - Nootka Sound",NA,"",1,"Sinemurian","",199.3,190.8,14361,"gp_mid",-76.9,30.27,"128",195.05
"35389",53876,"col","",-135.800003,62.001945,"GSC loc. C-81316 - Glenlyon",NA,"",2,"Sinemurian","",199.3,190.8,14361,"gp_mid",-52.65,36.11,"123",195.05
"35409",53902,"col","",-117.050003,52.349998,"GSC loc. 77062 - Rocky Mountain House",NA,"",3,"Sinemurian","",199.3,190.8,14361,"gp_mid",-42.87,30.38,"101",195.05
"35411",53904,"col","",-119.183334,53.866669,"GSC loc. 24692 - Edson",NA,"",7,"Sinemurian","",199.3,190.8,14361,"gp_mid",-44.14,32.04,"101",195.05
